iso3;EPI_confirmed_cum;EPI_dead_cum;EPI_recovered_cum;ECO_price_diff_2020-01-22;EMO_Sentiment;EMO_VAD_V;EMO_VAD_A;EMO_VAD_D;EMO_Big5_O;EMO_Big5_C;EMO_Big5_E;EMO_Big5_A;EMO_Big5_N;TWI_num;TWI_num_en;TWI_num_locallangs;TWI_num_unvhum;TWI_num_unvbot;TWI_num_verbot;TWI_num_verhum;TWI_num_unk;TWI_fol_all;TWI_fol_unvhum;TWI_fol_unvbot;TWI_fol_verbot;TWI_fol_verhum;TWI_fol_unk;FAC_num_reliable;FAC_num_unreliable;FAC_num_unknown;FAC_fol_reliable;FAC_fol_unreliable;FAC_fol_unknown;FAC_reliabile_num_local;FAC_reliabile_num_foreign;FAC_unreliabile_num_local;FAC_unreliabile_num_foreign;FAC_reliabile_fol_local;FAC_reliabile_fol_foreign;FAC_unreliabile_fol_local;FAC_unreliabile_fol_foreign;FAC_reliabile_num_00;FAC_reliabile_num_01;FAC_reliabile_num_10;FAC_reliabile_num_11;FAC_unreliabile_num_00;FAC_unreliabile_num_01;FAC_unreliabile_num_10;FAC_unreliabile_num_11;FAC_reliabile_fol_00;FAC_reliabile_fol_01;FAC_reliabile_fol_10;FAC_reliabile_fol_11;FAC_unreliabile_fol_00;FAC_unreliabile_fol_01;FAC_unreliabile_fol_10;FAC_unreliabile_fol_11
TUR;;;;;-0.1703756349025213;5.167034727279417;5.17047592296208;4.379878488868765;-0.00185304564190397;-0.001356856351996104;-0.024192092725051805;-0.0002562992602349897;0.07365124165620875;298957.0;96260.0;158923.0;174897.0;118240.0;710.0;5097.0;13.0;3426205367.0;295204623.0;513307938.0;44501346.0;2573191460.0;0.0;12311.0;4085.0;9554.0;57498268.0;16882438.0;756446354.0;2668.0;9643.0;842.0;3243.0;21530526.0;35967742.0;5255458.0;11626980.0;6929.0;5169.0;64.0;149.0;2398.0;1618.0;6.0;63.0;15932487.0;19120589.0;1683230.0;20761962.0;4981810.0;6018973.0;88097.0;5793558.0
TWN;45.0;1.0;13.0;-0.009944231334771847;-0.07297380131355324;5.356310333820236;5.329665505188737;4.28668510201142;-0.0017153530818939475;-0.0009114207500346704;-0.03286625938387051;-6.23528413350191e-05;0.07327802718606666;111761.0;72963.0;10507.0;63950.0;44885.0;300.0;2625.0;1.0;532090080.0;107353449.0;79105589.0;15305790.0;330325252.0;0.0;8297.0;2398.0;4984.0;22052117.0;11238866.0;16692992.0;693.0;7604.0;222.0;2176.0;1177187.0;20874930.0;325223.0;10913643.0;4595.0;3503.0;10.0;189.0;1373.0;933.0;0.0;92.0;8346867.0;10014087.0;76422.0;3614741.0;8430871.0;1517646.0;0.0;1290349.0
TZA;;;;;-0.07124085023475507;5.288415477355395;5.277013948703528;4.315104899819198;-0.0016603598014102044;-0.001159859496470433;-0.02673736752368516;-0.00012519031294757845;0.0716728027218992;21063.0;14814.0;14814.0;13332.0;7566.0;13.0;152.0;0.0;185491415.0;29864739.0;90945997.0;136154.0;64544525.0;0.0;2849.0;439.0;913.0;16471423.0;3059265.0;9235973.0;2450.0;399.0;321.0;118.0;15330285.0;1141138.0;1204034.0;1855231.0;2228.0;612.0;0.0;9.0;275.0;157.0;3.0;4.0;4217248.0;10073513.0;0.0;2180662.0;758327.0;777512.0;6456.0;1516970.0
UGA;;;;;-0.06430692724857553;5.298197885053122;5.298207008212666;4.292925061923173;-0.0010055091407854256;-0.00020131157671457987;-0.026945024496821752;0.0009064429312300582;0.06978265736643263;50401.0;44926.0;44926.0;29313.0;19785.0;242.0;1060.0;1.0;518323886.0;75210693.0;94182637.0;67128772.0;281801784.0;0.0;3578.0;1057.0;2920.0;15563578.0;3072278.0;39986047.0;3293.0;285.0;973.0;84.0;14355078.0;1208500.0;2935083.0;137195.0;2169.0;1369.0;24.0;16.0;669.0;381.0;1.0;6.0;5393865.0;6160939.0;3238092.0;770682.0;1496146.0;1417919.0;21684.0;136529.0
UKR;1.0;0.0;0.0;;-0.07593510825336618;5.326849460628104;5.298346253051507;4.314027101484576;-0.0022519453328878644;-0.0015939070443728536;-0.0270108954398478;-0.00018566537305013674;0.0687811774844924;42018.0;21608.0;1845.0;22991.0;18575.0;35.0;417.0;0.0;171903097.0;28077425.0;68052448.0;640087.0;75133137.0;0.0;2510.0;736.0;1932.0;5437079.0;1094080.0;6444338.0;74.0;2436.0;22.0;714.0;811218.0;4625861.0;18045.0;1076035.0;1337.0;1145.0;6.0;22.0;419.0;309.0;2.0;6.0;2142508.0;1717172.0;190242.0;1387157.0;461574.0;488548.0;35539.0;108419.0
URY;;;;;-0.09021263077248434;5.266564596242048;5.250417479620518;4.362462861352415;-0.0019226884317890128;-0.001310000655990752;-0.02658477081069147;-0.00048587533217322266;0.07153734823441463;83944.0;7718.0;69394.0;47915.0;33762.0;187.0;2080.0;0.0;897892478.0;65218623.0;49359446.0;4453585.0;778860824.0;0.0;2489.0;1717.0;3152.0;7445388.0;2105558.0;18495878.0;1361.0;1128.0;1356.0;361.0;5572552.0;1872836.0;1649783.0;455775.0;1390.0;1081.0;5.0;13.0;839.0;876.0;2.0;0.0;3794333.0;1417703.0;582676.0;1650676.0;1194619.0;619631.0;291308.0;0.0
USA;537.0;21.0;8.0;-0.11986032672835334;-0.1388408870175914;5.285135562929625;5.279428567548522;4.290169864018412;-0.0022228069757246594;-0.001192925576655425;-0.03085661698728782;-0.000713144672988255;0.07032316500283263;18705543.0;16705369.0;16705369.0;10494739.0;7746924.0;129721.0;333999.0;160.0;292802597512.0;35606953020.0;33349927887.0;5089745625.0;218755970980.0;0.0;1315011.0;626639.0;838909.0;42159025159.0;16919356986.0;25215227395.0;1161605.0;153406.0;559676.0;66963.0;39656666026.0;2502359133.0;16424422189.0;494934797.0;730001.0;532722.0;14851.0;37423.0;365874.0;252410.0;1905.0;6446.0;2923862162.0;3350409838.0;496774258.0;35387978901.0;2171331764.0;1678375929.0;73971947.0;12995677346.0
UZB;;;;;-0.03324442453978937;5.376087094493731;5.320879278159058;4.327017108411683;-0.0022265311122033134;-0.0011330771943021884;-0.026563813045610223;-0.00021466730193989606;0.06572446034110027;3618.0;1929.0;0.0;1961.0;1605.0;46.0;6.0;0.0;34733765.0;22745521.0;9712394.0;2169436.0;106414.0;0.0;118.0;52.0;205.0;807905.0;516348.0;3400289.0;0.0;118.0;0.0;52.0;0.0;807905.0;0.0;516348.0;68.0;47.0;3.0;0.0;33.0;19.0;0.0;0.0;564495.0;81290.0;162120.0;0.0;345343.0;171005.0;0.0;0.0
VEN;;;;;-0.09367132526706436;5.2506775503879854;5.235569956296791;4.330196217724448;-0.0013174240400508756;-0.0005719095058308082;-0.02502298151342704;0.00019436907676189172;0.07414856682185632;898265.0;66775.0;796298.0;539819.0;311242.0;2429.0;44773.0;2.0;145863897565.0;2625354308.0;21538977162.0;809727345.0;120889838750.0;0.0;20221.0;49260.0;129027.0;396195713.0;2368051651.0;109878820154.0;13193.0;7028.0;45146.0;4114.0;262755191.0;133440522.0;2284853844.0;83197807.0;12657.0;7434.0;13.0;117.0;31351.0;16637.0;1010.0;262.0;74908635.0;184185230.0;265799.0;136836049.0;99004205.0;1326242407.0;483431347.0;459373692.0
VNM;30.0;0.0;16.0;;-0.021110173782707353;5.363206123937326;5.32360182709838;4.314593175186361;-0.0014011344978100296;-0.0009018661100787914;-0.025153648102194986;0.00011574616797913943;0.06615114793080941;68871.0;39513.0;12839.0;41739.0;26499.0;244.0;388.0;1.0;742913017.0;98106096.0;36623921.0;705892.0;607477108.0;0.0;3351.0;1233.0;3301.0;25554529.0;5489709.0;49488624.0;30.0;3321.0;9.0;1224.0;15492.0;25539037.0;865.0;5488844.0;2140.0;1105.0;65.0;41.0;771.0;461.0;1.0;0.0;14057321.0;1331379.0;228887.0;9936942.0;4623884.0;861482.0;4343.0;0.0
YEM;;;;;-0.1274072823923156;5.277121886258023;5.2581500100726375;4.319615179950046;-0.002677949362776943;-0.0017134857503433311;-0.027783675028804772;-0.00045762996251335226;0.06771374585064809;21248.0;14712.0;658.0;12646.0;8432.0;4.0;166.0;0.0;83662736.0;19214127.0;14563450.0;886680.0;48998479.0;0.0;1155.0;383.0;1677.0;8468666.0;2785470.0;3413385.0;12.0;1143.0;9.0;374.0;6768.0;8461898.0;72829.0;2712641.0;753.0;380.0;0.0;22.0;241.0;136.0;0.0;6.0;906936.0;375043.0;0.0;7186687.0;429353.0;170209.0;0.0;2185908.0
ZAF;3.0;0.0;0.0;;-0.08572861940428825;5.31805053390291;5.292385601815746;4.3156738139924355;-0.0020698620101654453;-0.0016093393280513248;-0.02538873715179248;-0.00035582726293642266;0.06908503664737348;604701.0;498324.0;498324.0;350631.0;236342.0;3624.0;14102.0;2.0;74650156266.0;970136136.0;2577975457.0;289356802.0;70812687871.0;0.0;44579.0;12436.0;40337.0;50386809756.0;237072300.0;1345254730.0;38976.0;5603.0;10096.0;2340.0;49352516220.0;1034293536.0;216922429.0;20149871.0;23799.0;16467.0;384.0;3929.0;7185.0;5042.0;27.0;182.0;62916581.0;176196553.0;55966109.0;50091730513.0;26293495.0;66853294.0;1134121.0;142791390.0
ZMB;;;;;-0.055017289974830595;5.372017265656151;5.331424660107825;4.292071848191835;-0.002536158400784652;-0.0016623803001878713;-0.02628181172057784;-6.8128548422463484e-06;0.06523905533895037;13984.0;9795.0;9795.0;8629.0;5235.0;33.0;86.0;1.0;27415065.0;15400306.0;9274379.0;710266.0;2030114.0;0.0;980.0;303.0;821.0;1907368.0;540688.0;1864722.0;796.0;184.0;235.0;68.0;1647578.0;259790.0;382006.0;158682.0;590.0;378.0;5.0;7.0;199.0;101.0;1.0;2.0;1077022.0;606445.0;92511.0;131390.0;405452.0;95481.0;22719.0;17036.0
ZWE;;;;;-0.09522038891193817;5.288992121242705;5.2816883514989055;4.2848329736773625;-0.0017490930159139782;-0.0008154679049854973;-0.02636343659012351;3.5835421899277163e-05;0.06951411046893687;31297.0;26554.0;26554.0;17184.0;13744.0;181.0;188.0;0.0;334546723.0;110338278.0;173741131.0;11831160.0;38636154.0;0.0;1902.0;607.0;1623.0;30526986.0;10934153.0;29866733.0;1652.0;250.0;524.0;83.0;29935588.0;591398.0;10296197.0;637956.0;1028.0;804.0;28.0;42.0;300.0;304.0;0.0;3.0;5482358.0;12749469.0;2357236.0;9937923.0;1998149.0;8152627.0;0.0;783377.0
