geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
w20jr,0.9,101.6,,,,,2.0,,,,
w20kh,0.7,101.8,,,,,3.0,,,,
w20nb,1.2,101.3,,,,,1.0,,,,
w20te,1.0,102.1,,,,,1.0,,1.0,,
w20vr,0.9,102.6,,,,,3.0,,,1.0,3.0
w20vz,1.0,102.6,,,,,21.0,,,,
w20y5,1.1,102.5,,,,,1.0,,,,
w20ye,1.2,102.5,,,,,1.0,,,,
w213c,0.3,103.1,,,,,4.0,,,,
w21j2,0.9,102.7,,,,,1.0,,,,
w21jj,0.9,102.9,,,,,1.0,,,1.0,10.0
w21v1,0.9,103.8,,,,,1.0,1.0,,1.0,
w242s,0.1,104.6,,,,,2.0,,,,
w24k7,0.8,104.6,,,,,2.0,,,,
w24qk,1.1,104.6,,,,,1.0,,,,
w2j3z,0.3,109.0,,,,,1.0,4.0,,,1.0
w2j8m,0.1,109.2,,,,,1.0,,,,
w2j97,0.2,109.1,,,,,2.0,,,,
w2jfg,0.5,109.5,,,,,2.0,29.0,31.0,37.0,54.0
w2jfs,0.5,109.5,,,,,3.0,1.0,,,
w2jvk,0.9,109.5,,,,,2.0,4.0,1.0,3.0,3.0
w2jx7,1.3,109.1,,,,,1.0,,,,
w2jxc,1.4,109.1,,,,,1.0,,6.0,3.0,
w2jyc,1.2,109.4,,,,,1.0,,,,
w2jyt,1.2,109.6,,,,,3.0,1.0,1.0,,2.0
w2mcm,1.6,109.6,,,,,2.0,,,,
w2n0g,0.2,109.8,,,,,1.0,,,,
w2n0w,0.1,110.0,,,,,2.0,,,,1.0
w2n2s,0.1,110.2,,,,,1.0,,,,
w2n3k,0.2,110.2,,,,,1.0,,6.0,6.0,1.0
w2nfd,0.5,110.9,,,,,2.0,,,,
w2nmx,1.0,110.4,,,,,1.0,,,,
w2p66,0.4,111.6,,,,,1.0,,,,
w2p8h,0.0,112.0,,,,,1.0,,,,
w2pk0,0.7,111.5,,,,,1.0,,,,
w805p,0.5,112.8,,,,,1.0,,2.0,3.0,5.0
w80kt,0.8,113.1,,,,,2.0,1.0,,,1.0
w84cv,0.3,116.6,,,,,9.0,1.0,,,
w84s5,0.7,116.2,,,,,2.0,,,,
w85e4,0.5,117.5,,,,,5.0,,1.0,1.0,2.0
w85p4,1.3,116.8,,,,,1.0,,,,
w85yb,1.2,117.8,,,,,1.0,,,,
w8704,1.4,116.8,,,,,1.0,,,,
w87rt,2.7,117.3,,,,,1.0,,,,
w87sm,2.2,117.7,,,,,1.0,,1.0,2.0,4.0
w87v4,2.3,117.9,,,,,1.0,,,,
w8duj,3.5,116.6,,,,,4.0,4.0,,1.0,
w8egc,3.5,117.8,,,,,1.0,1.0,,,
w8ehh,3.5,116.9,,,,,2.0,,1.0,,
w8eq2,3.9,117.1,,,,,1.0,,,,
w8eru,4.2,117.3,,,,,1.0,,,,
w8exq,4.1,117.7,,,,,1.0,,,,
w8f8h,4.2,116.2,,,,,2.0,,,,
w8hnt,1.2,118.4,,,,,2.0,3.0,32.0,67.0,58.0
w8j32,0.2,119.9,,,,,2.0,,,,
w8j3m,0.2,120.1,,,,,1.0,,,,
w8j77,0.6,120.0,,,,,3.0,,,,
w8jej,0.5,120.5,,,,,1.0,,,,
w8js2,0.8,120.3,,,,,1.0,,,1.0,
w8k11,1.6,118.2,,,,,1.0,,,,
w8nf9,0.5,122.1,,,,,1.0,4.0,,4.0,4.0
w8nv3,0.9,122.1,,,,,1.0,,,,
w8p4y,0.5,122.6,,,,,2.0,1.0,8.0,4.0,3.0
w8p5w,0.6,122.6,,,,,1.0,,,,
w8p6g,0.5,122.8,,,,,3.0,,,,
w8peb,0.7,123.1,,,,,2.0,1.0,1.0,,
w8pje,1.0,122.5,,,,,8.0,10.0,4.0,6.0,5.0
w8pkc,0.9,122.8,,,,,2.0,2.0,,,
w8pth,0.9,123.2,,,,,1.0,4.0,,1.0,2.0
w8pu5,0.7,123.6,,,,,1.0,,,,
wb05k,0.6,123.9,,,,,2.0,,,2.0,
wb0h0,0.7,123.8,,,,,1.0,,1.0,,
wb0jp,0.9,124.1,,,,,1.0,,,,
wb0s5,0.7,124.6,,,,,1.0,4.0,,,
wb0sv,0.9,124.7,,,,,2.0,,1.0,,4.0
wb0tu,1.0,124.7,,,,,2.0,,,,
wb0tv,1.0,124.7,,,,,1.0,,,,
wb0w1,1.1,124.5,,,,,5.0,,,,
wb0we,1.2,124.6,,,,,1.0,,,,
wb0wr,1.1,124.8,,,,,1.0,,,,
wb0ye,1.2,125.0,,,,,2.0,,,,
wb0zf,1.4,124.9,,,,,1.0,,2.0,2.0,1.0
wb2ce,1.7,125.0,,,,,4.0,5.0,1.0,,1.0
wb2cm,1.6,125.0,,,,,1.0,,,,
wb3ps,2.7,125.4,,,,,1.0,,,,
wb49f,0.3,127.4,,,,,1.0,,,1.0,
wb4s4,0.7,127.4,,,,,1.0,,,,
wb4y7,1.1,127.8,,,,,2.0,,,5.0,6.0
wb75x,2.0,128.3,,,,,2.0,,,,
wbf15,4.4,126.7,,,,,1.0,,,,
qpx20,-2.8,100.2,,,,,,2.0,,,
qpyn9,-0.2,98.5,,,,,,4.0,,,
qpz7d,-0.8,100.3,,,,,,2.0,1.0,1.0,
qpz7k,-0.8,100.4,,,,,,1.0,,,
qpz88,-1.3,100.6,,,,,,1.0,,,
qpz91,-1.2,100.6,,,,,,3.0,,,
qpz9c,-1.1,100.6,,,,,,4.0,,,
qpzdd,-0.9,100.7,,,,,,1.0,,,
qpzey,-0.7,100.8,,,,,,10.0,5.0,6.0,24.0
qpzke,-0.6,100.3,,,,,,2.0,3.0,3.0,1.0
qpznu,-0.2,100.0,,,,,,1.0,,,
qpznz,-0.2,100.2,,,,,,1.0,,,
qpzqm,-0.3,100.4,,,,,,1.0,,2.0,37.0
qpzs3,-0.6,100.6,,,,,,1.0,,,
qpzw0,-0.3,100.6,,,,,,3.0,,,3.0
qpzx2,-0.1,100.6,,,,,,1.0,,,
qqezz,-7.1,106.9,,,,,,1.0,,,
qqg92,-6.8,106.2,,,,,,1.0,,,
qqg9f,-6.7,106.3,,,,,,1.0,14.0,23.0,10.0
qqgbt,-6.9,106.8,,,,,,1.0,,,
qqgcv,-6.7,106.8,,,,,,2.0,2.0,,
qqgdr,-6.6,106.5,,,,,,1.0,1.0,,
qqge6,-6.4,106.3,,,,,,7.0,,,
qqgf3,-6.6,106.6,,,,,,1.0,,,
qqgkx,-6.2,106.1,,,,,,1.0,,1.0,
qqgnz,-5.8,105.8,,,,,,2.0,,,1.0
qqsm7,-7.5,107.4,,,,,,1.0,4.0,,
qqsmq,-7.5,107.5,,,,,,1.0,,,
qqsmu,-7.4,107.4,,,,,,1.0,1.0,,1.0
qqsmw,-7.4,107.5,,,,,,2.0,3.0,,
qqsp2,-7.1,106.9,,,,,,2.0,,,
qqspd,-7.1,107.0,,,,,,1.0,1.0,,
qqspq,-7.1,107.2,,,,,,1.0,1.0,,
qqsqu,-7.2,107.4,,,,,,1.0,,,
qqsrw,-7.1,107.5,,,,,,7.0,,,
qqssm,-7.7,107.8,,,,,,1.0,,,
qqst5,-7.5,107.7,,,,,,2.0,6.0,,
qqstv,-7.4,107.8,,,,,,12.0,4.0,7.0,1.0
qqsut,-7.6,108.2,,,,,,1.0,,,
qqsyf,-7.2,108.0,,,,,,1.0,1.0,,
qqthr,-7.7,108.6,,,,,,1.0,1.0,,3.0
qqtjz,-7.4,108.6,,,,,,1.0,,,
qqtm0,-7.5,108.7,,,,,,2.0,,1.0,
qqtmf,-7.4,108.7,,,,,,1.0,,,
qqtnc,-7.2,108.3,,,,,,1.0,,,
qqtng,-7.2,108.4,,,,,,2.0,1.0,1.0,
qqtqv,-7.2,108.9,,,,,,2.0,,,
qqtqz,-7.2,109.0,,,,,,1.0,,,
qqtt8,-7.4,109.0,,,,,,1.0,,,
qqtxy,-7.1,109.3,,,,,,1.0,,,
qqtz0,-7.2,109.4,,,,,,1.0,,,
qqu0h,-7.0,107.1,,,,,,2.0,,,
qqu18,-6.7,106.9,,,,,,2.0,,,
qqu1h,-6.8,107.1,,,,,,3.0,1.0,1.0,1.0
qqu3g,-6.7,107.4,,,,,,1.0,,,
qqu3m,-6.8,107.5,,,,,,5.0,2.0,,
qqu4f,-6.5,107.0,,,,,,1.0,,1.0,
qqu6c,-6.5,107.3,,,,,,1.0,,,
qqu6d,-6.6,107.3,,,,,,3.0,,,7.0
qqu9x,-6.7,107.9,,,,,,2.0,,,
qquc8,-6.7,108.0,,,,,,1.0,,,
qqueu,-6.4,107.8,,,,,,1.0,,,
qqufd,-6.6,108.0,,,,,,3.0,3.0,,3.0
qqus4,-6.3,107.7,,,,,,2.0,5.0,4.0,1.0
qqus9,-6.2,107.6,,,,,,54.0,745.0,88.0,
qqusk,-6.3,107.8,,,,,,2.0,,,
qqv0r,-7.0,108.6,,,,,,2.0,,,
qqv0w,-6.9,108.6,,,,,,1.0,,,
qqwc9,-8.2,110.8,,,,,,2.0,1.0,1.0,
qqwfj,-8.1,111.0,,,,,,1.0,,,1.0
qqwmq,-7.5,110.3,,,,,,1.0,1.0,,
qqwmv,-7.4,110.3,,,,,,4.0,,,
qqwn3,-7.3,109.8,,,,,,1.0,,,
qqwn5,-7.4,109.8,,,,,,1.0,,,
qqwnb,-7.2,109.7,,,,,,3.0,,,
qqwpc,-7.1,109.8,,,,,,1.0,1.0,,
qqwrf,-7.1,110.1,,,,,,2.0,19.0,14.0,2.0
qqwrk,-7.1,110.2,,,,,,1.0,,,
qqx18,-8.2,111.1,,,,,,2.0,,,7.0
qqx43,-8.0,111.2,,,,,,2.0,37.0,56.0,64.0
qqx66,-8.0,111.6,,,,,,2.0,1.0,,
qqx7t,-7.8,111.7,,,,,,9.0,4.0,,
qqxby,-8.3,112.4,,,,,,1.0,,,
qqxc8,-8.2,112.2,,,,,,1.0,2.0,,
qqxg7,-7.8,112.3,,,,,,1.0,,,
qqxju,-7.4,111.3,,,,,,1.0,,,
qqxp3,-7.1,111.2,,,,,,1.0,,2.0,
qqxqn,-7.4,111.7,,,,,,2.0,,,
qqxrj,-7.2,111.7,,,,,,1.0,,,1.0
qqxtf,-7.4,111.9,,,,,,1.0,,4.0,3.0
qqxu5,-7.7,112.3,,,,,,2.0,1.0,,
qqxw6,-7.3,111.9,,,,,,1.0,,,
qqxwy,-7.2,112.1,,,,,,1.0,,,
qqy0n,-7.0,110.0,,,,,,1.0,3.0,,
qqy9m,-6.8,110.6,,,,,,1.0,,1.0,
qqz61,-6.7,111.5,,,,,,3.0,5.0,6.0,8.0
qr1fk,-5.2,103.9,,,,,,1.0,,,
qr1fs,-5.2,103.9,,,,,,1.0,,,
qr1fv,-5.1,104.0,,,,,,1.0,,,2.0
qr1r3,-4.3,103.1,,,,,,1.0,,,
qr1v8,-4.6,103.7,,,,,,1.0,,,
qr1z0,-4.4,103.7,,,,,,6.0,,,
qr1z5,-4.4,103.9,,,,,,2.0,,,
qr2by,-4.1,102.6,,,,,,1.0,1.0,,
qr2f7,-3.8,102.5,,,,,,1.0,,,
qr2fe,-3.8,102.5,,,,,,5.0,,1.0,1.0
qr34z,-3.7,103.0,,,,,,31.0,16.0,37.0,
qr3d5,-3.8,103.5,,,,,,1.0,2.0,,1.0
qr3dn,-3.8,103.6,,,,,,1.0,1.0,,
qr3fz,-3.7,104.0,,,,,,1.0,,,
qr3zp,-3.0,104.0,,,,,,1.0,,,
qr43e,-5.3,104.6,,,,,,1.0,2.0,,
qr46b,-5.1,104.4,,,,,,1.0,,,
qr473,-5.0,104.5,,,,,,1.0,,,
qr47p,-5.1,104.7,,,,,,1.0,,,
qr481,-5.6,104.8,,,,,,1.0,,,
qr4b9,-5.5,105.2,,,,,,1.0,,,
qr4eh,-5.1,105.0,,,,,,1.0,,,
qr4fz,-5.1,105.4,,,,,,1.0,,,
qr4g1,-5.1,105.2,,,,,,10.0,14.0,60.0,1.0
qr4gc,-4.9,105.2,,,,,,1.0,,,
qr4gd,-5.0,105.2,,,,,,4.0,5.0,2.0,
qr4gg,-4.9,105.3,,,,,,2.0,,,
qr4j3,-4.7,104.1,,,,,,1.0,2.0,,1.0
qr4mv,-4.6,104.7,,,,,,1.0,,,
qr4ph,-4.4,104.3,,,,,,1.0,,,
qr4pq,-4.3,104.3,,,,,,1.0,,,
qr4qm,-4.5,104.7,,,,,,1.0,,,
qr4rp,-4.4,104.7,,,,,,1.0,,,
qr4sq,-4.9,105.1,,,,,,1.0,,,
qr4un,-4.9,105.4,,,,,,1.0,,,
qr4yr,-4.5,105.4,,,,,,6.0,,,
qr51z,-5.3,105.8,,,,,,1.0,,,
qr63p,-4.0,104.7,,,,,,1.0,,,
qr6hv,-3.4,104.3,,,,,,1.0,,,
qr6jq,-3.3,104.3,,,,,,1.0,,,
qr89n,-2.6,102.2,,,,,,1.0,,,
qr8fm,-2.4,102.5,,,,,,1.0,,,
qr8hk,-2.0,101.4,,,,,,2.0,,,
qr8hr,-2.0,101.6,,,,,,1.0,,,
qr8r4,-1.6,101.7,,,,,,1.0,,,
qr914,-2.6,102.8,,,,,,5.0,2.0,,3.0
qr91c,-2.5,102.7,,,,,,1.0,1.0,,
qr920,-2.8,103.0,,,,,,1.0,9.0,1.0,6.0
qr9ce,-2.5,103.9,,,,,,1.0,,3.0,
qr9hq,-2.0,102.9,,,,,,1.0,8.0,,2.0
qr9m8,-1.8,103.0,,,,,,1.0,2.0,,2.0
qr9nd,-1.6,102.8,,,,,,5.0,1.0,,1.0
qr9wb,-1.6,103.4,,,,,,1.0,,,
qr9x3,-1.5,103.4,,,,,,1.0,,,
qrb33,-1.2,101.7,,,,,,1.0,,,
qrb4u,-0.9,101.4,,,,,,1.0,,,
qrbh7,-0.6,101.4,,,,,,1.0,1.0,,1.0
qrbjn,-0.5,101.5,,,,,,1.0,,,
qrbtn,-0.5,102.2,,,,,,2.0,1.0,,
qrbvd,-0.4,102.4,,,,,,1.0,,,
qrbvw,-0.4,102.6,,,,,,1.0,,,1.0
qrc2s,-1.3,103.2,,,,,,1.0,,,
qrcx1,-0.2,103.4,,,,,,1.0,,,
qrd68,-2.4,104.4,,,,,,1.0,,,
qrdp0,-1.6,104.1,,,,,,1.0,,,
qreq4,-1.7,105.9,,,,,,2.0,,,
qrfq1,-0.3,104.5,,,,,,1.0,2.0,22.0,
qrs85,-2.8,107.7,,,,,,2.0,,,
qrsbp,-2.8,108.3,,,,,,1.0,,,
qrwjx,-1.8,110.0,,,,,,1.0,,,
qrx72,-2.2,111.5,,,,,,1.0,1.0,,1.0
qrx78,-2.2,111.5,,,,,,3.0,,,
qrxkp,-2.1,111.8,,,,,,2.0,,,
qrye4,-0.9,110.5,,,,,,2.0,18.0,,
qryv0,-0.5,110.8,,,,,,60.0,16.0,24.0,14.0
qryy1,-0.3,110.8,,,,,,61.0,17.0,25.0,15.0
qryz4,-0.2,110.9,,,,,,60.0,15.0,24.0,14.0
qrz76,-0.8,111.6,,,,,,3.0,3.0,,
qrz7v,-0.7,111.7,,,,,,1.0,,,
qrzyc,-0.2,112.2,,,,,,2.0,,,
qw3zg,-8.5,115.1,,,,,,1.0,,,
qw6p1,-8.6,115.4,,,,,,2.0,,,
qw7tm,-8.9,117.7,,,,,,1.0,,,
qw81u,-8.1,112.7,,,,,,2.0,,,
qw83v,-8.1,113.1,,,,,,1.0,1.0,2.0,
qw87h,-7.9,113.0,,,,,,62.0,,,
qw88q,-8.4,113.5,,,,,,1.0,,,
qw89s,-8.2,113.4,,,,,,1.0,,,
qw89v,-8.1,113.4,,,,,,1.0,1.0,,
qw8f5,-8.1,113.7,,,,,,1.0,7.0,,
qw8fk,-8.0,113.8,,,,,,1.0,,,1.0
qw8gg,-7.8,113.7,,,,,,1.0,,2.0,
qw8hc,-7.6,112.6,,,,,,1.0,,,
qw8r9,-7.1,112.9,,,,,,1.0,,2.0,1.0
qw8x5,-7.2,113.4,,,,,,1.0,,,2.0
qw8x7,-7.1,113.4,,,,,,1.0,,,
qw90b,-8.3,113.9,,,,,,1.0,2.0,,
qw95e,-7.8,114.1,,,,,,1.0,,,
qw9bz,-8.3,115.3,,,,,,1.0,,,
qw9c0,-8.2,115.0,,,,,,1.0,,,
qw9cr,-8.2,115.3,,,,,,1.0,,,
qw9h3,-7.7,114.0,,,,,,1.0,,,
qw9hd,-7.6,114.0,,,,,,2.0,,,
qwd11,-8.2,115.4,,,,,,1.0,,,
qwdbc,-8.3,116.4,,,,,,4.0,,,
qwdc4,-8.2,116.5,,,,,,1.0,,,
qwec3,-8.2,117.8,,,,,,2.0,2.0,6.0,
qwjqe,-10.1,120.0,,,,,,1.0,,,
qwjrk,-10.0,120.1,,,,,,1.0,2.0,,
qwjx3,-10.0,120.3,,,,,,1.0,,,
qwjzk,-10.0,120.8,,,,,,5.0,,3.0,
qwkbu,-9.7,119.4,,,,,,1.0,,,
qwkcg,-9.5,119.3,,,,,,1.0,,,
qwkfe,-9.4,119.3,,,,,,2.0,2.0,2.0,3.0
qwkrg,-8.5,118.6,,,,,,1.0,,,
qwkrk,-8.5,118.7,,,,,,1.0,,,
qwkx6,-8.5,118.9,,,,,,1.0,2.0,,
qwm10,-9.6,119.6,,,,,,1.0,,1.0,
qwm2g,-9.7,120.0,,,,,,1.0,2.0,2.0,
qwm8t,-9.7,120.5,,,,,,1.0,,,
qwmqq,-8.7,120.2,,,,,,2.0,,,
qwmrr,-8.5,120.2,,,,,,2.0,2.0,,
qwmwy,-8.6,120.5,,,,,,2.0,2.0,2.0,1.0
qwmx1,-8.6,120.3,,,,,,2.0,,,
qwmxc,-8.5,120.3,,,,,,3.0,,,
qwneu,-10.6,121.8,,,,,,228.0,18.0,,
qwns4,-10.5,121.8,,,,,,1.0,,,2.0
qwnsw,-10.4,121.9,,,,,,1.0,,1.0,
qwp6h,-10.9,122.9,,,,,,1.0,,,
qwpyn,-10.2,123.7,,,,,,2.0,,,
qwpyq,-10.1,123.7,,,,,,4.0,1.0,,
qwqqn,-8.8,121.6,,,,,,1.0,,,1.0
qwqvb,-8.8,122.0,,,,,,1.0,,,
qwqwh,-8.8,121.8,,,,,,3.0,,,
qwqy6,-8.7,122.1,,,,,,1.0,,,
qwqz3,-8.5,122.1,,,,,,1.0,,,
qwrr0,-8.6,122.7,,,,,,1.0,,,1.0
qwrzf,-8.5,123.5,,,,,,1.0,,,
qws2g,-8.3,118.6,,,,,,2.0,,,
qwvth,-6.1,120.4,,,,,,1.0,,,
qwvwy,-5.8,120.5,,,,,,1.0,,,
qx3cg,-3.9,115.1,,,,,,1.0,,,
qx3s3,-3.4,114.7,,,,,,3.0,3.0,5.0,
qx6kz,-3.4,116.0,,,,,,2.0,1.0,2.0,1.0
qx6qy,-3.0,115.9,,,,,,2.0,,,
qx820,-2.8,112.9,,,,,,1.0,,,
qx9bb,-2.7,115.0,,,,,,1.0,,,
qx9br,-2.7,115.3,,,,,,1.0,,,
qx9c7,-2.6,115.1,,,,,,1.0,1.0,,
qx9wu,-1.6,114.8,,,,,,1.0,1.0,2.0,
qxc7b,-0.7,114.3,,,,,,1.0,,,
qxchr,-0.6,114.2,,,,,,1.0,,,
qxd5q,-2.2,115.6,,,,,,1.0,,,
qxdsu,-2.0,116.2,,,,,,1.0,7.0,13.0,15.0
qxfbq,-1.3,116.7,,,,,,3.0,1.0,,
qxfyk,-0.3,116.6,,,,,,1.0,,,
qxfzc,-0.0,116.4,,,,,,1.0,,,
qxg60,-1.0,117.1,,,,,,1.0,,,
qxgky,-0.5,117.4,,,,,,1.0,15.0,11.0,
qxgnm,-0.3,117.0,,,,,,1.0,,,
qxgrx,-0.1,117.4,,,,,,1.0,,,2.0
qxhcw,-5.3,119.5,,,,,,1.0,1.0,,
qxj2c,-5.5,119.9,,,,,,1.0,,,
qxj3u,-5.3,120.1,,,,,,1.0,,,
qxj46,-5.2,119.6,,,,,,1.0,,,
qxj4c,-5.1,119.6,,,,,,1.0,,,
qxj4j,-5.3,119.8,,,,,,1.0,,,
qxj5t,-5.0,119.8,,,,,,2.0,,,
qxj87,-5.6,120.4,,,,,,2.0,,,4.0
qxjjv,-4.6,119.8,,,,,,7.0,18.0,8.0,12.0
qxjm6,-4.7,120.0,,,,,,1.0,1.0,4.0,
qxjn6,-4.5,119.6,,,,,,1.0,1.0,,
qxjrc,-4.2,119.9,,,,,,2.0,,,
qxkgz,-3.5,119.5,,,,,,1.0,,,
qxks4,-3.5,118.9,,,,,,2.0,,,2.0
qxksd,-3.4,118.9,,,,,,2.0,1.0,,
qxkst,-3.4,119.1,,,,,,4.0,,,
qxm19,-3.9,119.6,,,,,,1.0,,,
qxm1c,-3.9,119.6,,,,,,1.0,,,
qxm4k,-3.8,119.7,,,,,,2.0,,1.0,
qxm65,-3.8,120.0,,,,,,4.0,3.0,,
qxmjp,-3.3,119.9,,,,,,1.0,,1.0,
qxmn7,-3.1,119.7,,,,,,1.0,,,
qxmpv,-2.8,119.8,,,,,,2.0,,,
qxms2,-3.4,120.3,,,,,,1.0,1.0,,2.0
qxnt5,-4.7,121.8,,,,,,1.0,,,
qxnzq,-4.3,122.3,,,,,,1.0,1.0,,
qxp4h,-5.3,122.5,,,,,,3.0,,,
qxp5n,-5.1,122.6,,,,,,1.0,1.0,,
qxpp9,-4.3,122.4,,,,,,1.0,,,
qxpqg,-4.4,122.8,,,,,,3.0,,,
qxqdu,-3.7,121.8,,,,,,1.0,,,
qxqf3,-3.8,122.1,,,,,,1.0,1.0,,1.0
qxqgn,-3.7,122.3,,,,,,1.0,,,
qxqxy,-2.8,121.9,,,,,,1.0,1.0,,
qxs2x,-2.7,118.8,,,,,,1.0,,,
qxsbb,-2.7,119.2,,,,,,2.0,4.0,1.0,1.0
qxsex,-2.2,119.2,,,,,,1.0,,,
qxtkd,-2.0,120.0,,,,,,1.0,,,
qxtv3,-1.9,120.7,,,,,,1.0,,,
qxtzc,-1.4,120.7,,,,,,3.0,3.0,5.0,1.0
qxv03,-1.3,119.6,,,,,,1.0,,1.0,5.0
qxv4y,-0.9,119.8,,,,,,1.0,,,3.0
qxv5g,-0.7,119.7,,,,,,1.0,,,
qxwjg,-1.8,121.1,,,,,,1.0,,2.0,
qxxpc,-1.4,122.4,,,,,,1.0,,,
qxyy0,-0.3,122.0,,,,,,1.0,,,
qxz5d,-0.8,122.5,,,,,,1.0,,,
qxz5r,-0.8,122.7,,,,,,8.0,3.0,9.0,13.0
qxz69,-0.9,122.8,,,,,,3.0,,,
qxze1,-0.9,123.1,,,,,,3.0,,,1.0
qxzs4,-0.7,123.2,,,,,,3.0,2.0,6.0,1.0
qy0ju,-10.2,123.9,,,,,,1.0,,,
qy0pv,-9.9,124.0,,,,,,1.0,,,
qy0x7,-10.0,124.6,,,,,,1.0,,,
qy23g,-9.5,124.3,,,,,,1.0,,,
qy23q,-9.6,124.4,,,,,,1.0,1.0,,
qy23v,-9.5,124.3,,,,,,1.0,,,1.0
qy29p,-9.6,124.8,,,,,,9.0,,,
qy2cg,-9.5,125.0,,,,,,1.0,,,
qy2dg,-9.3,124.6,,,,,,1.0,,,
qy2ev,-9.2,124.7,,,,,,2.0,3.0,,
qy2u5,-9.1,125.0,,,,,,2.0,1.0,,
qz6jk,-3.3,126.8,,,,,,1.0,,,
qz6vv,-3.2,127.9,,,,,,2.0,,,
qz6yj,-3.1,127.9,,,,,,1.0,,,
qz75s,-3.6,128.2,,,,,,1.0,,,
qz77f,-3.5,128.4,,,,,,2.0,,,
qz7jz,-3.2,128.3,,,,,,1.0,,,
qz7z7,-2.9,129.2,,,,,,1.0,,,1.0
qzjc6,-5.4,131.9,,,,,,1.0,,,
qzkuu,-3.4,130.6,,,,,,13.0,,,
qzky3,-3.1,130.5,,,,,,2.0,,,
qzn2m,-5.6,132.8,,,,,,2.0,3.0,1.0,
qzr6f,-3.7,134.1,,,,,,1.0,,,
qzrpn,-3.0,133.9,,,,,,1.0,,,
qzrz1,-3.0,134.7,,,,,,4.0,1.0,,
qzv4k,-1.0,131.0,,,,,,5.0,3.0,7.0,3.0
qzv6e,-0.9,131.3,,,,,,1.0,,,
qzwyf,-1.6,133.4,,,,,,1.0,,,
qzy1x,-1.1,132.5,,,,,,1.0,,,2.0
qzy62,-1.0,132.6,,,,,,1.0,,,
qzymf,-0.4,132.6,,,,,,38.0,57.0,47.0,203.0
qzyu1,-0.7,133.3,,,,,,4.0,,1.0,
qzzcy,-1.1,134.9,,,,,,2.0,2.0,2.0,2.0
rn9bj,-8.4,137.7,,,,,,1.0,,,
rnee1,-7.9,140.0,,,,,,1.0,18.0,16.0,3.0
rnfrt,-5.7,138.4,,,,,,1.0,,,
rng1w,-6.7,139.5,,,,,,1.0,,,
rng9p,-6.8,140.3,,,,,,1.0,,,12.0
rngs8,-6.2,139.9,,,,,,1.0,6.0,,
rnu1j,-6.8,140.9,,,,,,2.0,,,
rp25b,-3.5,135.0,,,,,,2.0,,,
rp2cw,-3.9,136.3,,,,,,2.0,,,
rpbep,-0.9,136.0,,,,,,1.0,,,
rpdgs,-2.2,139.1,,,,,,5.0,1.0,,
rpe1p,-2.6,139.5,,,,,,1.0,1.0,2.0,1.0
rpe6d,-2.4,139.7,,,,,,2.0,,,
rpkpj,-3.0,140.9,,,,,,3.0,,,
rps06,-2.7,140.7,,,,,,1.0,,1.0,
w0ggp,4.8,95.6,,,,,,1.0,1.0,,3.0
w0gv0,5.1,95.3,,,,,,1.0,,,
w0gyr,5.3,95.6,,,,,,1.0,,,3.0
w0je2,0.6,97.8,,,,,,1.0,,,
w0jqx,1.2,97.7,,,,,,2.0,,,1.0
w0jrg,1.4,97.5,,,,,,1.0,,1.0,
w0mgw,2.0,98.4,,,,,,1.0,,,
w0msb,2.3,97.8,,,,,,1.0,,,
w0ndx,0.5,99.5,,,,,,1.0,,,1.0
w0ne7,0.6,99.3,,,,,,5.0,,,1.0
w0nxk,1.3,99.3,,,,,,1.0,,,
w0p0j,0.0,100.1,,,,,,1.0,,,
w0p3q,0.2,100.5,,,,,,1.0,,,
w0pcb,0.3,100.9,,,,,,2.0,,1.0,
w0pcy,0.3,101.2,,,,,,4.0,,,
w0pe7,0.6,100.7,,,,,,1.0,,,
w0pq1,1.1,100.3,,,,,,2.0,,,
w0pr8,1.3,100.2,,,,,,1.0,,,
w0pw4,1.1,100.7,,,,,,1.0,,,1.0
w0pzw,1.3,101.2,,,,,,1.0,,,
w0q2f,1.6,98.9,,,,,,1.0,,,
w0q2m,1.5,99.0,,,,,,16.0,30.0,27.0,12.0
w0q2s,1.5,99.0,,,,,,1.0,,,1.0
w0q8r,1.5,99.5,,,,,,1.0,,,
w0qcv,1.7,99.7,,,,,,1.0,,,
w0qfp,1.8,99.8,,,,,,1.0,,,
w0qjq,2.4,98.7,,,,,,3.0,,1.0,
w0qky,2.3,99.1,,,,,,1.0,,,
w0qq2,2.5,98.8,,,,,,5.0,2.0,1.0,1.0
w0qqg,2.6,98.9,,,,,,5.0,,3.0,4.0
w0qxu,2.8,99.3,,,,,,1.0,,,
w0qyt,2.6,99.7,,,,,,1.0,,,
w0r0c,1.6,99.9,,,,,,2.0,,,
w0r40,1.8,99.9,,,,,,1.0,,,
w0rcf,1.7,101.0,,,,,,1.0,,,
w0rn0,2.5,99.9,,,,,,1.0,,,
w0t1p,3.0,97.4,,,,,,1.0,,,
w0t85,2.8,97.9,,,,,,1.0,1.0,,1.0
w0tcm,3.1,98.3,,,,,,2.0,1.0,,
w0trw,4.2,97.7,,,,,,1.0,3.0,2.0,
w0u0y,4.4,95.9,,,,,,1.0,2.0,10.0,
w0u1m,4.5,95.9,,,,,,1.0,,1.0,
w0u83,4.3,96.4,,,,,,2.0,,,
