geohash,lat,long,2020-01,2020-02,2020-03,2020-04,2020-05,2020-06,2020-07,2020-08,2020-09
ezww4,43.3,-2.0,66.0,366.0,1736.0,797.0,823.0,651.0,676.0,1001.0,459.0
ezww5,43.3,-2.0,6.0,24.0,149.0,143.0,74.0,45.0,55.0,91.0,20.0
ezww6,43.3,-2.0,1018.0,3257.0,10172.0,10072.0,9854.0,7266.0,6501.0,7199.0,4113.0
ezww7,43.3,-2.0,264.0,825.0,2752.0,2527.0,2754.0,1814.0,2421.0,3576.0,2183.0
ezwwk,43.3,-1.9,60.0,241.0,660.0,645.0,709.0,474.0,466.0,578.0,376.0
ezwwm,43.3,-1.9,14.0,59.0,222.0,210.0,267.0,159.0,179.0,240.0,108.0
ezwwn,43.3,-1.8,1.0,,4.0,,,4.0,,,1.0
ezwwq,43.3,-1.8,4.0,10.0,10.0,4.0,5.0,5.0,7.0,2.0,5.0
ezwwr,43.3,-1.8,2.0,43.0,140.0,83.0,65.0,34.0,46.0,57.0,26.0
ezwws,43.4,-1.9,20.0,5.0,59.0,56.0,43.0,33.0,60.0,36.0,10.0
ezwww,43.4,-1.8,1.0,2.0,9.0,6.0,8.0,10.0,7.0,24.0,11.0
ezwwx,43.4,-1.8,90.0,380.0,1254.0,928.0,1034.0,887.0,792.0,1066.0,539.0
ezwy1,43.3,-1.7,35.0,19.0,66.0,39.0,17.0,7.0,3.0,5.0,3.0
ezwyh,43.3,-1.6,4.0,8.0,93.0,38.0,58.0,26.0,7.0,24.0,15.0
ezwyj,43.3,-1.5,3.0,1.0,21.0,29.0,6.0,6.0,7.0,13.0,5.0
ezx01,42.2,-1.3,3.0,8.0,24.0,13.0,5.0,3.0,11.0,19.0,6.0
ezx0b,42.3,-1.4,2.0,6.0,4.0,,2.0,,1.0,1.0,
ezx0y,42.3,-1.1,4.0,38.0,75.0,78.0,27.0,34.0,23.0,17.0,11.0
ezx15,42.4,-1.3,2.0,4.0,3.0,3.0,,4.0,,4.0,3.0
ezx1b,42.5,-1.4,1.0,3.0,11.0,2.0,3.0,,2.0,6.0,2.0
ezx1s,42.5,-1.2,1.0,11.0,17.0,11.0,15.0,2.0,2.0,2.0,1.0
ezx1u,42.5,-1.2,10.0,20.0,76.0,37.0,43.0,33.0,43.0,31.0,34.0
ezx2q,42.3,-0.8,6.0,4.0,7.0,,11.0,13.0,11.0,9.0,14.0
ezx2r,42.3,-0.7,2.0,5.0,4.0,4.0,,1.0,,1.0,
ezx3v,42.5,-0.8,2.0,1.0,4.0,4.0,9.0,13.0,5.0,4.0,3.0
ezx44,42.6,-1.3,3.0,8.0,37.0,28.0,58.0,44.0,58.0,74.0,44.0
ezx49,42.6,-1.3,21.0,140.0,723.0,407.0,296.0,199.0,264.0,111.0,66.0
ezx4f,42.7,-1.3,4.0,1.0,,,,,,,
ezx4r,42.6,-1.1,8.0,1.0,9.0,2.0,9.0,13.0,10.0,14.0,3.0
ezx50,42.7,-1.4,9.0,12.0,59.0,25.0,18.0,76.0,34.0,20.0,32.0
ezx5r,42.8,-1.1,2.0,1.0,4.0,9.0,7.0,19.0,12.0,6.0,
ezx5x,42.8,-1.1,1.0,,17.0,3.0,1.0,2.0,4.0,2.0,
ezx5y,42.9,-1.1,12.0,28.0,18.0,13.0,10.0,10.0,16.0,14.0,9.0
ezx5z,42.9,-1.1,1.0,,,,,,,,
ezx65,42.6,-0.9,9.0,4.0,19.0,44.0,74.0,95.0,51.0,92.0,43.0
ezx66,42.6,-0.9,3.0,7.0,11.0,8.0,3.0,3.0,,4.0,2.0
ezx79,42.8,-1.0,1.0,,,11.0,9.0,8.0,4.0,12.0,
ezx7c,42.9,-1.0,2.0,9.0,12.0,1.0,6.0,3.0,3.0,,
ezx7f,42.9,-0.9,1.0,1.0,3.0,2.0,1.0,,3.0,1.0,
ezx7n,42.7,-0.8,4.0,17.0,38.0,69.0,71.0,91.0,37.0,39.0,39.0
ezx7r,42.8,-0.7,14.0,39.0,399.0,467.0,580.0,289.0,310.0,187.0,132.0
ezx8d,42.3,-0.6,2.0,5.0,15.0,10.0,1.0,7.0,6.0,4.0,6.0
ezx9t,42.5,-0.5,2.0,11.0,18.0,8.0,17.0,14.0,9.0,17.0,6.0
ezxcv,42.5,-0.1,6.0,3.0,14.0,18.0,13.0,16.0,5.0,6.0,6.0
ezxcz,42.5,-0.0,1.0,1.0,4.0,,,,3.0,2.0,
ezxd5,42.6,-0.5,137.0,322.0,1167.0,838.0,708.0,802.0,543.0,564.0,288.0
ezxd6,42.6,-0.6,1.0,,5.0,3.0,15.0,4.0,2.0,3.0,2.0
ezxd7,42.6,-0.5,1.0,3.0,17.0,3.0,6.0,2.0,7.0,17.0,
ezxd9,42.6,-0.6,2.0,6.0,14.0,28.0,8.0,13.0,15.0,26.0,12.0
ezxdc,42.7,-0.6,1.0,2.0,1.0,,2.0,,1.0,1.0,
ezxdg,42.7,-0.5,1.0,,2.0,1.0,2.0,7.0,1.0,1.0,3.0
ezxdh,42.6,-0.5,33.0,88.0,166.0,156.0,105.0,27.0,58.0,36.0,47.0
ezxdt,42.6,-0.5,1.0,3.0,2.0,3.0,2.0,5.0,7.0,3.0,1.0
ezxeh,42.7,-0.5,26.0,106.0,359.0,406.0,368.0,298.0,294.0,197.0,125.0
ezxer,42.8,-0.4,13.0,50.0,61.0,27.0,35.0,28.0,33.0,24.0,12.0
ezxf3,42.6,-0.3,289.0,555.0,530.0,344.0,320.0,232.0,169.0,129.0,63.0
ezxf7,42.6,-0.2,1.0,,1.0,,,,,,1.0
ezxf8,42.6,-0.3,2.0,8.0,18.0,10.0,16.0,5.0,10.0,9.0,6.0
ezxft,42.6,-0.1,3.0,12.0,25.0,23.0,1.0,9.0,11.0,13.0,12.0
ezxg2,42.8,-0.3,3.0,1.0,4.0,2.0,,3.0,4.0,10.0,9.0
ezxh0,42.9,-1.4,1.0,4.0,14.0,14.0,21.0,13.0,27.0,24.0,11.0
ezxh8,43.0,-1.4,5.0,2.0,22.0,4.0,4.0,6.0,10.0,6.0,7.0
ezxh9,43.0,-1.3,1.0,1.0,1.0,5.0,7.0,6.0,28.0,7.0,3.0
ezxhh,42.9,-1.2,1.0,1.0,1.0,1.0,1.0,,4.0,,2.0
ezxhk,43.0,-1.2,1.0,2.0,3.0,2.0,,,5.0,3.0,1.0
ezxkj,42.9,-0.8,1.0,1.0,3.0,,2.0,3.0,4.0,5.0,2.0
snb5b,38.6,0.0,3.0,6.0,7.0,58.0,11.0,17.0,26.0,28.0,1.0
snb5c,38.6,0.1,79.0,233.0,578.0,630.0,789.0,495.0,517.0,581.0,254.0
snbh1,38.7,0.1,20.0,90.0,260.0,145.0,143.0,92.0,82.0,117.0,68.0
snbh3,38.7,0.1,5.0,10.0,40.0,13.0,18.0,16.0,22.0,57.0,20.0
snbh4,38.7,0.1,16.0,62.0,144.0,116.0,194.0,142.0,116.0,121.0,53.0
snbh5,38.7,0.2,13.0,14.0,70.0,105.0,78.0,37.0,34.0,53.0,32.0
snbh6,38.7,0.1,15.0,35.0,86.0,26.0,23.0,18.0,18.0,27.0,21.0
snbh7,38.7,0.2,3.0,7.0,36.0,35.0,10.0,9.0,7.0,25.0,2.0
snbh8,38.8,0.0,10.0,51.0,117.0,68.0,78.0,54.0,42.0,76.0,26.0
snbh9,38.8,0.1,18.0,88.0,152.0,59.0,51.0,42.0,57.0,57.0,38.0
snbhb,38.8,0.0,32.0,109.0,207.0,118.0,103.0,81.0,78.0,129.0,79.0
snbhc,38.8,0.1,20.0,49.0,215.0,157.0,126.0,122.0,104.0,132.0,120.0
snbhd,38.8,0.1,3.0,13.0,19.0,6.0,5.0,7.0,8.0,16.0,6.0
snbhe,38.8,0.2,332.0,872.0,1055.0,681.0,616.0,501.0,422.0,506.0,275.0
snbhf,38.8,0.1,149.0,546.0,1938.0,2582.0,2874.0,2243.0,1875.0,1951.0,1042.0
snbhk,38.7,0.2,93.0,199.0,324.0,91.0,126.0,117.0,139.0,180.0,99.0
snbhs,38.8,0.2,19.0,31.0,84.0,69.0,74.0,59.0,67.0,55.0,42.0
snbj0,38.9,0.0,6.0,20.0,61.0,24.0,32.0,28.0,22.0,14.0,8.0
snbvm,38.9,1.3,5.0,9.0,65.0,39.0,33.0,29.0,56.0,86.0,33.0
snbvp,38.9,1.4,4.0,3.0,17.0,22.0,19.0,31.0,18.0,34.0,17.0
snbvt,39.0,1.3,7.0,1.0,24.0,55.0,44.0,13.0,7.0,3.0,8.0
snbvv,39.0,1.3,8.0,71.0,291.0,371.0,343.0,217.0,284.0,317.0,162.0
snbvx,39.0,1.4,6.0,14.0,35.0,5.0,16.0,5.0,6.0,12.0,2.0
snbvy,39.0,1.3,2.0,8.0,19.0,19.0,15.0,18.0,31.0,30.0,17.0
snbyj,39.0,1.3,7.0,2.0,2.0,3.0,1.0,1.0,3.0,,1.0
snc5f,38.6,1.5,3.0,3.0,8.0,1.0,3.0,1.0,3.0,1.0,5.0
snch1,38.7,1.5,2.0,9.0,19.0,13.0,27.0,23.0,29.0,51.0,44.0
snch2,38.7,1.4,30.0,88.0,222.0,64.0,108.0,109.0,101.0,145.0,108.0
sncj0,38.9,1.4,3.0,1.0,1.0,2.0,,,,,1.0
sncj2,38.9,1.4,1342.0,5450.0,13145.0,12014.0,12367.0,8714.0,7667.0,8679.0,5011.0
sncj8,39.0,1.4,1.0,,,,2.0,,,,
sncjd,39.0,1.5,4.0,8.0,29.0,28.0,20.0,14.0,7.0,10.0,10.0
sncjf,39.0,1.5,49.0,53.0,233.0,387.0,305.0,178.0,135.0,182.0,81.0
sncjg,39.0,1.6,2.0,2.0,15.0,3.0,14.0,6.0,13.0,10.0,11.0
snfpf,39.4,2.9,1.0,5.0,24.0,10.0,20.0,29.0,40.0,30.0,13.0
snfpv,39.4,3.1,3.0,10.0,45.0,43.0,19.0,33.0,16.0,303.0,12.0
snfpz,39.4,3.1,5.0,27.0,102.0,105.0,117.0,37.0,30.0,37.0,17.0
snfrc,39.4,3.2,1.0,2.0,9.0,15.0,,2.0,4.0,1.0,
sp052,40.0,0.0,5.0,15.0,56.0,42.0,47.0,44.0,41.0,88.0,68.0
sp058,40.0,0.0,37.0,52.0,110.0,229.0,174.0,120.0,125.0,123.0,75.0
sp05b,40.1,0.0,2.0,3.0,22.0,18.0,40.0,24.0,22.0,15.0,8.0
sp05c,40.1,0.1,64.0,269.0,781.0,724.0,665.0,480.0,567.0,695.0,341.0
sp0h3,40.1,0.1,2.0,6.0,48.0,69.0,75.0,43.0,46.0,21.0,24.0
sp0h5,40.1,0.2,58.0,157.0,442.0,499.0,388.0,381.0,418.0,445.0,247.0
sp0hc,40.2,0.1,6.0,3.0,5.0,9.0,7.0,6.0,7.0,9.0,2.0
sp0hu,40.2,0.2,7.0,16.0,34.0,38.0,45.0,41.0,32.0,31.0,31.0
sp0hy,40.2,0.3,6.0,21.0,44.0,46.0,28.0,26.0,35.0,15.0,9.0
sp0j1,40.3,0.1,2.0,,3.0,6.0,5.0,4.0,6.0,7.0,2.0
sp0j2,40.3,0.0,10.0,69.0,176.0,201.0,79.0,41.0,23.0,27.0,7.0
sp0j8,40.4,0.0,2.0,10.0,41.0,35.0,73.0,66.0,19.0,31.0,29.0
sp0jg,40.4,0.2,9.0,5.0,12.0,8.0,18.0,2.0,8.0,6.0,2.0
sp0jh,40.3,0.2,1.0,6.0,13.0,3.0,4.0,2.0,6.0,13.0,1.0
sp0jj,40.3,0.2,7.0,7.0,16.0,,3.0,17.0,5.0,1.0,1.0
sp0jm,40.3,0.2,12.0,39.0,1197.0,3324.0,2216.0,2515.0,1747.0,2654.0,407.0
sp0m2,40.3,0.4,7.0,25.0,20.0,9.0,10.0,5.0,12.0,13.0,10.0
sp0m8,40.4,0.4,3.0,9.0,28.0,40.0,12.0,11.0,30.0,54.0,16.0
sp0m9,40.4,0.4,4.0,30.0,134.0,97.0,97.0,71.0,86.0,114.0,55.0
sp0mc,40.4,0.4,111.0,421.0,860.0,770.0,813.0,272.0,306.0,289.0,155.0
sp0nh,40.5,0.2,2.0,5.0,18.0,11.0,6.0,11.0,7.0,4.0,1.0
sp0nm,40.5,0.2,2.0,1.0,2.0,3.0,4.0,3.0,3.0,1.0,1.0
sp0nt,40.5,0.2,2.0,5.0,1.0,2.0,2.0,1.0,2.0,1.0,
sp0p7,40.7,0.2,2.0,2.0,2.0,1.0,1.0,,,,1.0
sp0pe,40.7,0.2,1.0,2.0,1.0,1.0,1.0,,,3.0,
sp0pn,40.6,0.3,7.0,34.0,55.0,57.0,65.0,38.0,68.0,134.0,60.0
sp0pt,40.7,0.2,1.0,3.0,6.0,1.0,,,,,
sp0q0,40.5,0.4,12.0,13.0,9.0,3.0,9.0,4.0,5.0,3.0,4.0
sp0q1,40.5,0.4,3.0,6.0,13.0,21.0,12.0,2.0,7.0,10.0,15.0
sp0q4,40.5,0.5,317.0,1068.0,2640.0,2075.0,1965.0,1751.0,1565.0,1812.0,931.0
sp0q6,40.5,0.5,35.0,83.0,209.0,169.0,234.0,152.0,93.0,120.0,78.0
sp0q8,40.5,0.4,40.0,134.0,205.0,114.0,86.0,62.0,66.0,95.0,13.0
sp0qd,40.5,0.5,9.0,53.0,287.0,229.0,296.0,202.0,259.0,147.0,86.0
sp0qf,40.6,0.5,8.0,36.0,270.0,289.0,242.0,79.0,142.0,138.0,64.0
sp0r1,40.6,0.4,9.0,219.0,620.0,819.0,960.0,580.0,634.0,759.0,436.0
sp0r8,40.7,0.4,1.0,1.0,4.0,6.0,2.0,2.0,,2.0,3.0
sp0rd,40.7,0.5,1.0,,2.0,1.0,,1.0,,,1.0
sp0re,40.7,0.5,8.0,43.0,63.0,14.0,11.0,20.0,29.0,20.0,21.0
sp0rj,40.6,0.6,65.0,132.0,352.0,297.0,190.0,111.0,258.0,209.0,145.0
sp0rm,40.7,0.6,1.0,,11.0,7.0,4.0,3.0,3.0,1.0,4.0
sp0rs,40.7,0.5,10.0,30.0,155.0,60.0,168.0,230.0,382.0,318.0,193.0
sp0rt,40.7,0.6,104.0,407.0,782.0,510.0,512.0,336.0,440.0,382.0,186.0
sp0rv,40.8,0.6,76.0,77.0,181.0,113.0,136.0,59.0,117.0,168.0,126.0
sp0rx,40.7,0.7,30.0,118.0,328.0,314.0,281.0,151.0,206.0,222.0,96.0
sp0ry,40.8,0.6,1.0,2.0,10.0,8.0,4.0,6.0,5.0,9.0,6.0
sp0rz,40.8,0.7,6.0,17.0,39.0,17.0,10.0,8.0,17.0,9.0,8.0
sp0x3,40.7,0.8,3.0,2.0,30.0,5.0,12.0,4.0,3.0,10.0,1.0
sp0x8,40.7,0.7,28.0,87.0,418.0,322.0,215.0,84.0,109.0,143.0,80.0
sp19j,39.6,2.4,5.0,8.0,34.0,8.0,11.0,19.0,13.0,9.0,5.0
sp19p,39.6,2.4,13.0,43.0,121.0,119.0,101.0,30.0,40.0,48.0,31.0
sp1b8,39.5,2.5,1.0,3.0,4.0,3.0,4.0,2.0,3.0,,1.0
sp1bb,39.5,2.5,5.0,12.0,54.0,60.0,57.0,32.0,28.0,33.0,17.0
sp1bc,39.5,2.5,27.0,122.0,368.0,288.0,225.0,263.0,157.0,194.0,86.0
sp1bg,39.5,2.6,1.0,,1.0,2.0,1.0,4.0,,2.0,4.0
sp1bq,39.4,2.7,1.0,11.0,23.0,11.0,12.0,4.0,6.0,15.0,6.0
sp1bw,39.5,2.7,12.0,11.0,13.0,41.0,41.0,4.0,10.0,28.0,10.0
sp1by,39.5,2.7,21.0,98.0,326.0,164.0,121.0,158.0,153.0,251.0,97.0
sp1c0,39.6,2.5,47.0,170.0,388.0,382.0,442.0,338.0,283.0,296.0,150.0
sp1c1,39.6,2.5,1.0,,,,,,,1.0,1.0
sp1c5,39.6,2.6,16.0,57.0,233.0,262.0,291.0,224.0,165.0,142.0,104.0
sp1c7,39.6,2.6,1.0,2.0,13.0,13.0,19.0,1.0,5.0,5.0,2.0
sp1c8,39.7,2.5,2.0,4.0,4.0,5.0,1.0,,2.0,2.0,2.0
sp1cd,39.7,2.6,4.0,28.0,123.0,179.0,173.0,115.0,91.0,124.0,92.0
sp1cg,39.7,2.6,2.0,8.0,73.0,111.0,82.0,38.0,24.0,46.0,18.0
sp1ch,39.6,2.7,2421.0,9903.0,25965.0,27789.0,27032.0,20783.0,17616.0,22383.0,12968.0
sp1cj,39.6,2.7,10.0,27.0,104.0,65.0,71.0,52.0,54.0,67.0,39.0
sp1cm,39.6,2.7,1.0,3.0,9.0,23.0,18.0,8.0,5.0,5.0,3.0
sp1cp,39.6,2.8,4.0,5.0,4.0,5.0,4.0,5.0,6.0,9.0,6.0
sp1cq,39.6,2.7,73.0,250.0,696.0,641.0,619.0,494.0,393.0,598.0,294.0
sp1cr,39.6,2.8,13.0,13.0,33.0,22.0,34.0,25.0,14.0,42.0,17.0
sp1cs,39.7,2.7,1.0,2.0,6.0,5.0,9.0,3.0,2.0,9.0,5.0
sp1ct,39.7,2.7,1.0,1.0,2.0,,,,,,
sp1cv,39.7,2.7,4.0,34.0,83.0,67.0,53.0,48.0,33.0,75.0,39.0
sp1cw,39.7,2.7,2.0,4.0,10.0,10.0,17.0,,1.0,2.0,1.0
sp1cx,39.7,2.8,1.0,14.0,46.0,25.0,39.0,23.0,14.0,50.0,19.0
sp1cz,39.7,2.8,1.0,3.0,4.0,2.0,13.0,4.0,4.0,5.0,2.0
sp1fj,39.7,2.7,11.0,55.0,96.0,71.0,101.0,74.0,74.0,88.0,73.0
sp1fm,39.8,2.7,27.0,60.0,140.0,146.0,198.0,92.0,76.0,70.0,47.0
sp209,40.9,0.1,2.0,,,,,,,1.0,
sp20c,40.9,0.1,1.0,,2.0,3.0,,,,2.0,
sp20e,40.9,0.2,6.0,33.0,47.0,45.0,42.0,35.0,37.0,67.0,18.0
sp20s,40.9,0.2,1.0,,,,,,,,
sp20t,40.9,0.2,1.0,10.0,18.0,19.0,20.0,15.0,21.0,12.0,2.0
sp20u,40.9,0.2,2.0,,15.0,10.0,8.0,10.0,11.0,7.0,3.0
sp213,41.0,0.1,1.0,,,,,,,,
sp21k,41.0,0.2,1.0,7.0,12.0,15.0,20.0,8.0,5.0,8.0,6.0
sp21n,41.0,0.3,1.0,1.0,4.0,3.0,,,,,
sp21z,41.1,0.3,8.0,18.0,32.0,29.0,34.0,25.0,31.0,13.0,12.0
sp224,40.8,0.5,1.0,8.0,434.0,63.0,62.0,15.0,29.0,15.0,10.0
sp225,40.8,0.5,160.0,720.0,2503.0,2940.0,3056.0,1602.0,1853.0,1711.0,927.0
sp227,40.8,0.5,3.0,3.0,8.0,20.0,22.0,27.0,27.0,22.0,12.0
sp22d,40.9,0.5,1.0,,,1.0,,,1.0,,
sp22e,40.9,0.5,7.0,11.0,35.0,14.0,15.0,22.0,22.0,11.0,9.0
sp237,41.0,0.5,4.0,26.0,227.0,206.0,124.0,46.0,101.0,101.0,50.0
sp23d,41.1,0.5,2.0,4.0,17.0,10.0,9.0,4.0,2.0,7.0,4.0
sp23m,41.0,0.6,1.0,6.0,48.0,18.0,23.0,9.0,6.0,8.0,20.0
sp23w,41.1,0.6,6.0,20.0,109.0,240.0,247.0,117.0,36.0,70.0,44.0
sp23y,41.1,0.6,14.0,25.0,109.0,121.0,107.0,68.0,52.0,58.0,35.0
sp247,41.2,0.2,3.0,10.0,30.0,25.0,11.0,18.0,5.0,3.0,2.0
sp24m,41.2,0.2,2.0,1.0,4.0,1.0,7.0,2.0,3.0,3.0,2.0
sp24x,41.2,0.3,17.0,10.0,17.0,9.0,1.0,,,,
sp25q,41.4,0.3,20.0,60.0,149.0,72.0,88.0,85.0,96.0,85.0,27.0
sp25z,41.5,0.3,1.0,,1.0,,,2.0,,,
sp264,41.2,0.5,2.0,8.0,17.0,15.0,7.0,6.0,10.0,5.0,1.0
sp26k,41.2,0.5,2.0,16.0,19.0,8.0,15.0,14.0,23.0,27.0,17.0
sp26n,41.2,0.6,3.0,2.0,7.0,8.0,17.0,6.0,23.0,10.0,12.0
sp26s,41.2,0.5,13.0,69.0,407.0,389.0,389.0,174.0,265.0,206.0,182.0
sp27c,41.5,0.4,1.0,,6.0,11.0,1.0,3.0,15.0,14.0,4.0
sp27k,41.4,0.5,3.0,19.0,63.0,14.0,20.0,13.0,19.0,6.0,
sp27r,41.4,0.7,1.0,2.0,13.0,21.0,20.0,18.0,23.0,5.0,4.0
sp280,40.8,0.7,10.0,36.0,192.0,199.0,297.0,106.0,89.0,100.0,47.0
sp288,40.9,0.7,19.0,32.0,344.0,264.0,183.0,142.0,213.0,153.0,68.0
sp28d,40.9,0.8,27.0,50.0,154.0,115.0,91.0,79.0,52.0,74.0,48.0
sp28g,40.9,0.9,1.0,10.0,38.0,44.0,35.0,29.0,8.0,10.0,7.0
sp292,41.0,0.7,4.0,4.0,27.0,35.0,27.0,10.0,16.0,15.0,7.0
sp295,41.0,0.9,9.0,16.0,35.0,49.0,44.0,41.0,41.0,25.0,10.0
sp296,41.0,0.8,1.0,2.0,4.0,4.0,,4.0,2.0,,
sp29b,41.1,0.7,2.0,4.0,52.0,55.0,24.0,9.0,6.0,19.0,9.0
sp29e,41.1,0.9,1.0,7.0,27.0,57.0,36.0,11.0,21.0,9.0,1.0
sp29f,41.1,0.8,1.0,3.0,8.0,3.0,2.0,2.0,,6.0,
sp29h,41.0,0.9,4.0,27.0,92.0,85.0,72.0,21.0,20.0,17.0,16.0
sp29k,41.0,0.9,1.0,15.0,21.0,,1.0,3.0,1.0,,1.0
sp29m,41.0,0.9,4.0,23.0,55.0,47.0,55.0,55.0,68.0,40.0,34.0
sp29t,41.1,0.9,4.0,23.0,100.0,81.0,75.0,34.0,43.0,97.0,42.0
sp29v,41.1,0.9,16.0,14.0,52.0,68.0,79.0,40.0,28.0,25.0,17.0
sp29x,41.1,1.0,3.0,21.0,107.0,145.0,288.0,103.0,106.0,94.0,48.0
sp29z,41.1,1.0,2.0,2.0,10.0,5.0,4.0,8.0,20.0,10.0,2.0
sp2c8,41.1,1.1,223.0,581.0,1738.0,1482.0,1284.0,963.0,1032.0,1059.0,547.0
sp2c9,41.1,1.1,123.0,389.0,1085.0,921.0,782.0,506.0,547.0,566.0,253.0
sp2cd,41.1,1.2,10.0,58.0,125.0,114.0,134.0,80.0,111.0,82.0,30.0
sp2cf,41.1,1.2,30.0,101.0,512.0,510.0,481.0,269.0,395.0,426.0,156.0
sp2cg,41.1,1.2,17.0,23.0,132.0,107.0,125.0,93.0,112.0,143.0,133.0
sp2cu,41.1,1.3,1247.0,4035.0,15398.0,15542.0,14883.0,9845.0,9742.0,10310.0,6225.0
sp2d2,41.2,0.7,1.0,10.0,26.0,20.0,19.0,6.0,10.0,10.0,7.0
sp2d4,41.2,0.8,4.0,22.0,71.0,100.0,93.0,77.0,104.0,59.0,37.0
sp2d9,41.2,0.8,2.0,,1.0,,,,,,4.0
sp2dn,41.2,1.0,3.0,19.0,127.0,190.0,199.0,38.0,60.0,54.0,29.0
sp2dp,41.2,1.0,52.0,208.0,495.0,321.0,214.0,68.0,95.0,118.0,89.0
sp2dq,41.2,1.0,1.0,6.0,32.0,75.0,99.0,77.0,52.0,30.0,37.0
sp2dr,41.2,1.0,4.0,5.0,55.0,64.0,53.0,25.0,24.0,43.0,24.0
sp2du,41.3,0.9,95.0,60.0,221.0,89.0,77.0,42.0,2.0,8.0,1.0
sp2dx,41.2,1.0,1.0,6.0,7.0,1.0,,,1.0,3.0,
sp2e5,41.3,0.9,1.0,2.0,4.0,3.0,2.0,,2.0,3.0,1.0
sp2eb,41.5,0.7,3.0,9.0,6.0,1.0,1.0,1.0,3.0,,1.0
sp2f0,41.2,1.1,32.0,180.0,732.0,681.0,619.0,336.0,444.0,281.0,216.0
sp2f1,41.2,1.1,479.0,1951.0,7420.0,6668.0,5977.0,3967.0,4373.0,4286.0,2232.0
sp2f3,41.2,1.1,46.0,154.0,775.0,734.0,551.0,357.0,567.0,488.0,282.0
sp2f4,41.2,1.2,2.0,3.0,11.0,52.0,11.0,4.0,11.0,7.0,2.0
sp2f5,41.2,1.2,2.0,7.0,42.0,31.0,39.0,44.0,36.0,24.0,24.0
sp2f7,41.2,1.2,6.0,28.0,127.0,151.0,110.0,55.0,82.0,89.0,38.0
sp2fc,41.3,1.1,1945.0,3929.0,13578.0,16745.0,17403.0,12958.0,11901.0,11150.0,8179.0
sp2fd,41.2,1.2,497.0,780.0,2589.0,2685.0,3148.0,2394.0,2176.0,1835.0,1111.0
sp2fg,41.3,1.2,5.0,75.0,186.0,170.0,151.0,128.0,187.0,166.0,94.0
sp2fh,41.2,1.3,8.0,18.0,19.0,26.0,38.0,33.0,35.0,33.0,28.0
sp2fj,41.2,1.3,6.0,20.0,102.0,69.0,62.0,32.0,62.0,45.0,35.0
sp2fk,41.2,1.3,1.0,9.0,33.0,12.0,19.0,14.0,8.0,18.0,18.0
sp2fm,41.2,1.3,1.0,4.0,17.0,16.0,5.0,4.0,7.0,4.0,6.0
sp2fn,41.2,1.3,7.0,126.0,236.0,265.0,202.0,111.0,140.0,110.0,78.0
sp2fp,41.2,1.4,1.0,14.0,73.0,97.0,55.0,43.0,67.0,72.0,41.0
sp2fq,41.2,1.3,1.0,1.0,16.0,21.0,33.0,11.0,19.0,20.0,10.0
sp2fr,41.2,1.4,1.0,9.0,16.0,19.0,17.0,15.0,11.0,16.0,5.0
sp2fu,41.3,1.3,103.0,530.0,2840.0,3328.0,2391.0,1155.0,1389.0,1286.0,864.0
sp2fv,41.3,1.3,8.0,66.0,267.0,213.0,202.0,138.0,118.0,80.0,44.0
sp2fw,41.2,1.3,3.0,1.0,8.0,7.0,2.0,1.0,7.0,,1.0
sp2fy,41.3,1.3,1.0,,4.0,7.0,1.0,1.0,1.0,,
sp2g1,41.3,1.1,9.0,20.0,59.0,46.0,40.0,18.0,18.0,,
sp2g3,41.4,1.1,1.0,,1.0,1.0,,3.0,1.0,1.0,
sp2g5,41.3,1.2,7.0,17.0,28.0,4.0,,,,,
sp2g6,41.4,1.2,16.0,61.0,273.0,211.0,166.0,126.0,153.0,140.0,89.0
sp2g9,41.4,1.1,4.0,43.0,126.0,109.0,97.0,80.0,60.0,39.0,33.0
sp2ge,41.4,1.2,7.0,55.0,253.0,330.0,298.0,121.0,217.0,166.0,78.0
sp2gh,41.3,1.3,2.0,4.0,11.0,4.0,,2.0,2.0,3.0,
sp2gm,41.4,1.3,1.0,11.0,62.0,68.0,61.0,24.0,26.0,23.0,10.0
sp2gn,41.3,1.3,3.0,20.0,185.0,163.0,138.0,48.0,39.0,39.0,25.0
sp2gq,41.4,1.3,5.0,9.0,69.0,97.0,36.0,11.0,23.0,27.0,13.0
sp2gu,41.5,1.3,1.0,1.0,13.0,17.0,12.0,9.0,6.0,6.0,2.0
sp2h1,41.5,0.1,1.0,7.0,8.0,2.0,,,1.0,3.0,1.0
sp2hd,41.6,0.1,1.0,,1.0,,2.0,,1.0,1.0,10.0
sp2hh,41.5,0.2,1.0,,7.0,3.0,12.0,4.0,3.0,10.0,6.0
sp2hp,41.5,0.3,10.0,32.0,81.0,177.0,163.0,126.0,81.0,99.0,45.0
sp2hu,41.6,0.2,5.0,7.0,24.0,6.0,5.0,6.0,9.0,7.0,2.0
sp2hw,41.6,0.3,17.0,58.0,245.0,238.0,273.0,249.0,235.0,167.0,78.0
sp2j4,41.7,0.1,5.0,8.0,5.0,4.0,,2.0,1.0,1.0,
sp2j5,41.7,0.2,1.0,3.0,21.0,24.0,39.0,12.0,15.0,22.0,12.0
sp2j7,41.7,0.2,1.0,2.0,4.0,,,,,,
sp2jd,41.8,0.1,1.0,3.0,,1.0,2.0,1.0,7.0,4.0,2.0
