datetime,iso,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,eco_close_pct,epi_confirmed,epi_recovered,epi_dead
2020-03-25,NCL,907,41,45,54,218324,342365,662828,1,371,3,532,-0.035,5.391,5.362,4.279,-0.024,-0.018,-0.045,-0.006,0.074,0.611,,14,0,0
2020-03-26,NCL,898,82,32,59,280051,253596,234589,1,340,0,557,-0.079,5.391,5.353,4.266,-0.026,-0.032,-0.041,0.015,0.070,0.475,,14,0,0
2020-03-27,NCL,818,47,26,59,163258,147371,151119,0,307,0,511,-0.074,5.450,5.434,4.235,-0.027,-0.027,-0.044,-0.004,0.073,0.474,,15,0,0
2020-03-28,NCL,860,43,25,54,148981,241608,651915,4,338,0,518,-0.066,5.372,5.332,4.280,-0.036,-0.027,-0.041,0.004,0.071,0.619,,15,0,0
2020-03-29,NCL,831,45,21,55,153561,155931,163904,2,335,2,492,-0.127,5.355,5.325,4.310,-0.029,-0.027,-0.043,0.005,0.071,0.504,,15,0,0
2020-03-30,NCL,899,43,29,67,96961,195293,207815,2,354,1,542,-0.129,5.335,5.296,4.247,-0.042,-0.035,-0.044,-0.006,0.072,0.668,,15,0,0
2020-03-31,NCL,901,32,41,71,115811,220744,257400,2,375,1,523,-0.086,5.369,5.355,4.254,-0.022,-0.028,-0.042,0.006,0.071,0.656,,16,0,0
2020-04-01,NCL,857,37,36,66,119575,329048,213785,2,423,2,430,-0.127,5.262,5.263,4.314,-0.033,-0.032,-0.042,-0.003,0.071,0.733,,16,0,0
2020-04-02,NCL,907,51,48,59,156890,317395,222173,6,356,0,545,-0.104,5.362,5.331,4.277,-0.035,-0.027,-0.041,0.005,0.070,0.669,,18,1,0
2020-04-03,NCL,895,64,32,63,238192,240834,317703,2,356,1,536,-0.059,5.383,5.383,4.263,-0.019,-0.024,-0.043,0.013,0.072,0.503,,18,1,0
2020-04-04,NCL,931,37,42,64,181175,398511,79530,2,333,2,594,-0.067,5.418,5.375,4.293,-0.015,-0.014,-0.040,0.008,0.070,0.687,,17,1,0
2020-04-05,NCL,925,59,47,55,202198,289342,139190,4,326,0,595,-0.160,5.321,5.311,4.296,-0.023,0.003,-0.038,0.006,0.071,0.589,,18,1,0
2020-04-06,NCL,922,61,27,88,229946,210647,755859,6,325,0,591,-0.050,5.336,5.339,4.273,-0.028,-0.019,-0.039,0.013,0.070,0.478,,18,1,0
2020-04-07,NCL,926,45,38,74,154008,244221,223883,1,382,2,541,-0.052,5.359,5.345,4.240,-0.016,-0.024,-0.039,0.017,0.070,0.613,,18,1,0
2020-04-08,NCL,968,84,39,79,242413,276920,547668,2,431,2,533,-0.107,5.363,5.341,4.288,-0.028,-0.023,-0.036,0.011,0.070,0.533,,18,1,0
2020-04-09,NCL,946,53,42,76,150286,426954,392616,3,336,0,607,-0.086,5.370,5.351,4.253,-0.022,-0.015,-0.040,0.009,0.072,0.740,,18,1,0
2020-04-10,NCL,904,54,44,53,207115,361668,340262,2,389,2,511,-0.071,5.406,5.362,4.285,-0.038,-0.029,-0.042,0.017,0.073,0.636,,18,1,0
2020-04-11,NCL,901,54,37,57,172234,251946,242615,2,411,1,487,-0.189,5.321,5.315,4.262,-0.027,-0.005,-0.038,0.010,0.070,0.594,,18,1,0
2020-04-12,NCL,802,66,36,49,156513,274874,137658,1,366,0,435,-0.141,5.382,5.365,4.245,-0.011,-0.012,-0.044,0.010,0.074,0.637,,18,1,0
2020-04-13,NCL,863,60,43,80,226103,840390,423407,3,309,0,551,-0.124,5.375,5.364,4.283,-0.036,-0.022,-0.043,0.010,0.073,0.788,,18,1,0
2020-04-14,NCL,911,45,41,67,152991,349286,252384,2,366,0,543,-0.069,5.378,5.361,4.267,-0.033,-0.017,-0.036,0.010,0.068,0.695,,18,1,0
2020-04-15,NCL,891,78,31,50,181606,257254,594563,5,342,2,542,-0.132,5.351,5.353,4.271,-0.039,0.026,-0.039,0.008,0.069,0.586,,18,1,0
2020-04-16,NCL,900,68,31,52,198131,218923,221621,2,320,5,573,-0.068,5.412,5.400,4.272,-0.015,-0.009,-0.037,0.013,0.070,0.525,,18,1,0
2020-04-17,NCL,881,60,44,58,261065,298092,159638,1,301,1,578,-0.032,5.392,5.365,4.264,-0.028,-0.020,-0.034,0.011,0.069,0.533,,18,14,0
2020-04-18,NCL,819,39,23,47,139351,68532,145685,1,384,0,434,-0.080,5.367,5.334,4.241,-0.037,-0.015,-0.042,0.008,0.073,0.330,,18,14,0
2020-04-19,NCL,915,48,26,75,187143,167230,423709,0,340,2,573,-0.074,5.400,5.361,4.247,-0.028,-0.029,-0.042,0.005,0.071,0.472,,18,15,0
2020-04-20,NCL,961,40,59,83,130847,288102,238191,1,419,2,539,-0.150,5.366,5.308,4.263,-0.040,-0.041,-0.039,0.012,0.071,0.688,,18,15,0
2020-04-21,NCL,934,66,28,82,223036,142763,298755,2,370,1,561,-0.085,5.376,5.329,4.272,-0.029,-0.033,-0.043,0.009,0.072,0.390,,18,17,0
2020-04-22,NCL,1038,61,50,75,228437,302442,313375,0,466,1,571,-0.079,5.402,5.362,4.258,-0.033,-0.032,-0.042,0.001,0.073,0.570,,18,17,0
2020-04-23,NCL,1070,63,62,77,241232,376452,386474,1,371,5,693,-0.072,5.385,5.355,4.268,-0.033,-0.027,-0.041,0.006,0.072,0.609,,18,17,0
2020-04-24,NCL,1020,67,54,71,222786,238089,299359,1,375,3,641,-0.088,5.441,5.383,4.260,-0.028,-0.030,-0.039,0.005,0.069,0.517,,18,17,0
2020-04-25,NCL,1025,61,29,76,163743,70186,164334,0,377,0,648,-0.175,5.369,5.337,4.255,-0.039,-0.011,-0.039,0.009,0.070,0.300,,18,17,0
2020-04-26,NCL,912,57,43,90,281394,388970,325516,0,350,0,562,-0.166,5.344,5.322,4.263,-0.032,-0.037,-0.041,0.010,0.071,0.580,,18,17,0
2020-04-27,NCL,907,64,52,81,267007,381935,181946,1,379,2,525,-0.104,5.425,5.362,4.247,-0.022,-0.005,-0.038,0.006,0.071,0.589,,18,17,0
