datetime,iso,local_languages,info_tweets,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-08,BLZ,en,152,122,12,3,19,12,3,14,43262,7918,44562,43262,7918,38139,2,76,0,74,0.133,5.612,5.476,4.297,-0.008,-0.023,-0.032,0.020,0.071,0.155,0.155,,7.000,0.000,1.000,0.000
2020-04-09,BLZ,en,113,91,6,2,11,6,2,8,15735,22112,13480,15735,22112,11825,0,28,0,85,0.015,5.457,5.403,4.225,-0.032,-0.049,-0.046,0.007,0.078,0.584,0.584,,8.000,1.000,1.000,0.000
2020-04-10,BLZ,en,112,86,8,2,13,8,2,9,26970,3702,40195,26970,3702,25514,0,42,1,69,0.067,5.450,5.441,4.175,0.041,,-0.048,-0.008,0.080,0.121,0.121,,9.000,1.000,1.000,0.000
2020-04-11,BLZ,en,185,161,13,3,22,11,3,18,113791,33740,182348,103623,33740,169632,1,51,0,133,-0.092,5.373,5.360,4.269,-0.054,-0.042,-0.042,0.004,0.074,0.229,0.246,,10.000,1.000,2.000,1.000
2020-04-12,BLZ,en,146,109,15,2,19,12,2,13,59514,11978,78708,47915,11978,63567,0,65,3,78,-0.048,5.534,5.439,4.256,-0.021,-0.040,-0.040,0.011,0.072,0.168,0.200,,13.000,3.000,2.000,0.000
2020-04-13,BLZ,en,133,107,11,7,17,10,7,15,81530,47212,75431,80334,47212,73676,0,61,1,71,-0.013,5.468,5.373,4.359,-0.015,-0.046,-0.049,-0.010,0.076,0.367,0.370,,14.000,1.000,2.000,0.000
2020-04-14,BLZ,en,131,100,11,3,16,10,1,12,49780,1408,25355,48587,1133,21817,1,55,3,72,-0.049,5.296,5.303,4.316,-0.041,-0.049,-0.039,-0.001,0.069,0.028,0.023,,18.000,4.000,2.000,0.000
2020-04-15,BLZ,en,113,90,7,2,12,7,2,10,26310,3837,55152,26310,3837,42808,0,35,0,78,0.003,5.330,5.346,4.282,-0.037,-0.001,-0.030,0.001,0.070,0.127,0.127,,18.000,0.000,2.000,0.000
2020-04-16,BLZ,en,150,120,14,5,19,14,4,14,84298,34784,93852,84298,34506,85190,3,36,1,110,0.002,5.526,5.427,4.284,,,-0.048,-0.013,0.075,0.292,0.290,,18.000,0.000,2.000,0.000
2020-04-17,BLZ,en,173,135,15,7,26,15,4,24,48538,24551,105134,48538,23251,103993,1,59,3,110,-0.015,5.405,5.370,4.276,-0.041,0.001,-0.050,0.013,0.079,0.336,0.324,,18.000,0.000,2.000,0.000
2020-04-18,BLZ,en,118,95,14,5,12,11,4,10,76401,2196,42502,55654,288,30073,0,41,0,77,-0.011,5.498,5.455,4.290,0.044,0.052,-0.037,0.027,0.067,0.028,0.005,,18.000,0.000,2.000,0.000
2020-04-19,BLZ,en,156,126,15,2,15,13,2,13,105023,22507,47460,93647,22507,47195,0,53,0,103,0.042,5.542,5.442,4.262,-0.041,-0.001,-0.050,-0.009,0.081,0.176,0.194,,18.000,0.000,2.000,0.000
2020-04-20,BLZ,en,159,126,11,1,13,9,1,11,17300,11051,28076,15871,11051,27808,5,58,0,96,-0.022,5.473,5.421,4.283,-0.050,-0.053,-0.043,0.004,0.076,0.390,0.410,,18.000,0.000,2.000,0.000
2020-04-21,BLZ,en,180,151,14,2,18,14,2,14,74671,22482,73911,74671,22482,73245,3,99,0,78,-0.107,5.316,5.289,4.313,-0.036,-0.045,-0.050,-0.010,0.079,0.231,0.231,,18.000,0.000,2.000,0.000
2020-04-22,BLZ,en,128,108,5,6,19,5,6,15,11842,67428,29232,11842,67428,17422,1,43,1,83,-0.022,5.461,5.425,4.208,-0.033,-0.052,-0.053,-0.029,0.083,0.851,0.851,,18.000,0.000,2.000,0.000
2020-04-23,BLZ,en,180,152,14,2,22,14,2,18,106305,11790,64537,106305,11790,60832,1,40,1,138,0.009,5.424,5.378,4.379,0.003,0.045,-0.041,0.017,0.072,0.100,0.100,,18.000,0.000,2.000,0.000
2020-04-24,BLZ,en,174,141,19,6,24,14,5,18,61702,1423183,1459056,39568,24158,53756,1,44,1,128,0.080,5.432,5.430,4.317,-0.033,-0.006,-0.040,-0.000,0.072,0.958,0.379,,18.000,0.000,2.000,0.000
2020-04-25,BLZ,en,158,135,18,2,15,16,2,11,94144,5124,50751,72910,5124,49317,0,75,7,76,-0.063,5.418,5.475,4.231,0.044,0.049,-0.040,0.003,0.069,0.052,0.066,,18.000,0.000,2.000,0.000
2020-04-26,BLZ,en,137,107,7,4,17,6,3,13,55491,34206,80052,45321,22972,78708,0,80,0,57,-0.117,5.354,5.362,4.265,-0.040,,-0.056,,0.079,0.381,0.336,,18.000,0.000,2.000,0.000
2020-04-27,BLZ,en,184,163,19,3,19,17,3,16,107186,22817,58956,84738,22817,56874,1,103,0,80,-0.102,5.399,5.416,4.292,-0.022,0.021,-0.047,0.016,0.074,0.176,0.212,,18.000,0.000,2.000,0.000
