datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-22,417,15,5,65,12107,20084,158278,0.6239,3,147,0,267,-0.03163,5.31954,4.36082,5.39209,-0.05049,-0.05213,-0.05934,0.08359,-0.04446,166,24,1,
2020-04-23,355,5,6,58,15162,29143,126920,0.65778,1,137,0,217,0.03459,5.37998,4.35972,5.45149,-0.05107,-0.04904,-0.05934,0.08126,-0.04099,167,24,2,
2020-04-24,404,10,5,41,11209,45853,91237,0.80356,1,163,2,238,-0.01915,5.42484,4.31827,5.36666,,,,,,172,26,3,
2020-04-25,377,13,13,52,52827,11487,90044,0.17861,2,161,0,214,0.0202,5.43793,4.21167,5.52149,,,,,,176,30,3,
2020-04-26,372,14,10,46,41827,30402,87087,0.42091,1,192,0,179,-0.03019,5.3927,4.26446,5.47006,-0.0525,-0.05085,-0.05934,0.08347,-0.06156,176,30,3,
2020-04-27,372,11,6,44,52105,5967,113089,0.10275,4,131,0,237,-0.06502,5.4761,4.20462,5.54367,-0.0502,0.00283,-0.05934,0.08036,-0.04471,211,43,3,
2020-04-28,332,9,4,39,5416,4832,110379,0.47151,0,118,0,214,0.0246,5.47475,4.26574,5.53625,-0.05812,-0.06184,-0.05934,0.08872,-0.0727,238,53,3,
2020-04-29,357,9,7,38,24461,30933,98347,0.55842,1,141,1,214,0.05637,5.44416,4.26801,5.51975,,,,,,276,67,3,
2020-04-30,368,8,6,47,33993,28437,134370,0.4555,1,134,0,233,-0.04648,5.47714,4.28407,5.55735,,,,,,276,67,3,
2020-05-01,400,7,9,46,13644,33481,113673,0.71047,0,165,0,235,0.00761,5.38772,4.22852,5.41118,-0.04792,-0.04617,-0.02775,0.08347,-0.08173,276,67,3,
2020-05-02,387,9,8,53,21543,41433,121196,0.65792,1,163,0,223,-0.07179,5.25907,4.34426,5.29435,,,,,,335,85,5,
2020-05-03,339,17,13,44,33391,86134,146035,0.72064,0,152,1,186,-0.0352,5.42376,4.24368,5.42,,,,,,335,85,5,
2020-05-04,295,6,13,32,41044,93939,64302,0.69593,2,113,0,180,-0.04382,5.44267,4.27549,5.47057,,,,,,367,93,6,
2020-05-05,303,8,6,39,31145,34942,137018,0.52873,2,139,0,162,-0.01,5.34084,4.21253,5.40723,,,,,,397,93,6,
2020-05-06,326,11,3,51,43778,23599,186458,0.35025,2,131,1,192,-0.05796,5.40566,4.38099,5.58553,,,,,,397,93,6,
2020-05-07,344,19,8,41,38181,14319,120077,0.27274,4,152,0,188,0.06063,5.50358,4.18144,5.5964,,,,,,504,110,8,
2020-05-08,346,10,1,65,6813,32,233051,0.00467,0,133,0,213,0.13536,5.37771,4.30431,5.52172,,,,,,620,110,8,
2020-05-09,293,6,4,49,8909,17527,126517,0.663,0,116,0,177,-0.00485,5.39551,4.28469,5.4052,,,,,,661,110,8,
2020-05-10,314,7,7,52,15365,52706,157228,0.77428,0,154,0,160,0.01948,5.3818,4.23932,5.41786,,,,,,661,110,8,
