datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-13,NAM,"en,sf,de",1080,304,60,716,900,65,10,166,62,10,96,21499,6503,89373,20148,6503,71158,7,452,0,621,0.068,5.584,5.478,4.200,-0.033,-0.019,-0.045,-0.000,0.074,0.232,0.244,,16,0,0,0
2020-04-14,NAM,"en,sf,de",1301,374,54,873,1104,67,8,170,65,8,110,28291,14254,365106,27891,14254,291412,7,570,1,723,0.087,5.558,5.484,4.192,-0.001,0.006,-0.046,-0.004,0.075,0.335,0.338,,16,0,0,0
2020-04-15,NAM,"en,sf,de",1066,259,37,770,900,70,9,131,64,6,78,162100,25045,341788,107462,24901,318139,10,456,0,600,-0.025,5.604,5.491,4.201,0.005,0.018,-0.040,0.015,0.071,0.134,0.188,,16,0,0,0
2020-04-16,NAM,"en,sf,de",1151,334,70,747,985,56,10,155,51,9,96,70297,7909,347023,67747,7595,336290,2,546,9,594,-0.033,5.423,5.401,4.247,-0.022,-0.009,-0.047,0.013,0.077,0.101,0.101,,16,0,0,0
2020-04-17,NAM,"en,sf,de",1095,312,49,734,915,80,9,145,78,8,72,132331,3216,445536,131988,3207,414924,16,464,1,614,0.003,5.469,5.418,4.280,-0.009,0.015,-0.043,0.016,0.073,0.024,0.024,,16,0,0,0
2020-04-18,NAM,"en,sf,de",1097,307,58,732,921,67,8,130,62,6,65,68924,2530,103416,56241,2220,68219,7,444,6,640,0.072,5.514,5.458,4.227,-0.013,-0.008,-0.038,0.024,0.071,0.035,0.038,,16,0,0,0
2020-04-19,NAM,"en,sf,de",900,273,56,571,732,59,8,98,49,7,45,77271,3719,334162,67450,3401,320989,6,369,0,525,-0.016,5.474,5.410,4.293,0.006,0.020,-0.035,0.026,0.070,0.046,0.048,,16,0,0,0
2020-04-20,NAM,"en,sf,de",1200,319,42,839,985,74,40,137,65,35,67,126812,77713,409378,124474,60507,388453,16,475,0,709,-0.053,5.572,5.440,4.363,0.002,0.020,-0.035,0.022,0.076,0.380,0.327,,16,0,0,0
2020-04-21,NAM,"en,sf,de",880,248,51,581,740,61,16,125,58,14,66,56237,25105,184145,55130,24000,158011,9,339,0,532,0.030,5.530,5.406,4.254,0.021,0.034,-0.040,0.010,0.075,0.309,0.303,,16,0,0,0
2020-04-22,NAM,"en,sf,de",975,248,48,679,821,52,7,131,46,5,76,32944,4224,302416,31635,2174,290330,18,437,0,520,0.061,5.699,5.547,4.287,-0.012,-0.012,-0.040,0.017,0.073,0.114,0.064,,16,0,0,0
2020-04-23,NAM,"en,sf,de",1137,301,46,790,950,74,20,140,67,20,85,72237,15404,534142,67028,15404,525041,15,477,1,644,0.064,5.603,5.498,4.308,-0.017,0.001,-0.043,0.011,0.077,0.176,0.187,,16,0,0,0
2020-04-24,NAM,"en,sf,de",967,255,41,671,820,55,11,129,54,11,65,42911,21162,153274,42014,21162,138532,9,396,5,557,0.035,5.491,5.459,4.264,-0.030,-0.013,-0.044,-0.007,0.078,0.330,0.335,,16,0,0,0
2020-04-25,NAM,"en,sf,de",941,264,48,629,741,75,5,168,69,2,87,60074,5384,221547,58202,4216,186915,9,418,1,513,0.052,5.514,5.460,4.306,0.006,-0.003,-0.044,0.006,0.076,0.082,0.068,,16,0,0,0
2020-04-26,NAM,"en,sf,de",1013,251,46,716,844,59,6,120,55,4,62,25628,3660,68869,21306,1530,53704,9,340,1,663,-0.025,5.338,5.344,4.421,-0.030,0.018,-0.043,0.019,0.074,0.125,0.067,,16,0,0,0
2020-04-27,NAM,"en,sf,de",936,267,50,619,806,61,8,113,60,8,66,106802,14225,406782,106573,14225,395933,13,391,5,527,0.095,5.594,5.530,4.236,-0.031,0.010,-0.045,0.018,0.074,0.118,0.118,,16,0,0,0
2020-04-28,NAM,"en,sf,de",816,221,51,544,665,55,15,101,50,13,51,60675,12308,365111,57272,11163,344352,11,387,3,415,0.051,5.480,5.456,4.271,-0.031,-0.031,-0.046,0.014,0.076,0.169,0.163,,16,0,0,0
2020-04-29,NAM,"en,sf,de",980,284,51,645,822,70,8,138,65,6,78,83859,5606,281090,80170,4766,253999,12,396,2,570,0.114,5.612,5.516,4.243,-0.030,-0.019,-0.040,0.020,0.073,0.063,0.056,,16,0,0,0
2020-04-30,NAM,"en,sf,de",1164,317,44,803,1011,63,6,194,56,5,141,93787,5328,657349,91537,5086,619960,13,506,3,642,0.166,5.712,5.554,4.208,-0.015,0.003,-0.043,0.020,0.078,0.054,0.053,,16,0,0,0
