datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-17,MUS,"mfe,fr,en",284,119,15,150,235,26,4,37,24,4,31,79423,25102,70090,79112,25102,63299,2,102,4,176,-0.067,5.462,5.377,4.276,-0.001,0.012,-0.045,0.002,0.076,0.240,0.241,,324,0,9,0
2020-04-18,MUS,"mfe,fr,en",346,101,16,229,298,26,4,41,20,3,37,36724,1600,57731,35346,1249,56642,1,151,2,192,0.006,5.603,5.445,4.306,-0.051,-0.023,-0.050,-0.025,0.075,0.042,0.034,,324,0,9,0
2020-04-19,MUS,"mfe,fr,en",309,73,15,221,261,14,5,30,11,3,28,19595,4926,75700,13436,2642,75055,1,122,2,184,-0.088,5.445,5.369,4.331,-0.007,0.026,-0.043,-0.008,0.073,0.201,0.164,,325,1,9,0
2020-04-20,MUS,"mfe,fr,en",337,120,8,209,292,16,10,62,14,6,56,34960,40809,99910,34648,35623,97840,1,136,2,198,0.028,5.485,5.448,4.288,-0.009,-0.010,-0.040,0.021,0.066,0.539,0.507,,328,3,9,0
2020-04-21,MUS,"mfe,fr,en",327,112,21,194,284,36,6,69,32,5,64,81862,11863,183631,79737,10392,156232,1,168,1,157,-0.056,5.427,5.396,4.243,-0.023,-0.026,-0.047,-0.034,0.078,0.127,0.115,,328,0,9,0
2020-04-22,MUS,"mfe,fr,en",334,133,15,186,297,26,7,69,22,6,61,49510,13700,144175,45328,12818,135926,4,152,4,174,-0.003,5.491,5.408,4.253,0.001,0.003,-0.046,-0.001,0.076,0.217,0.220,,328,0,9,0
2020-04-23,MUS,"mfe,fr,en",317,114,9,194,291,23,12,54,21,12,48,43735,27449,130503,43237,27449,128746,0,128,1,188,-0.050,5.390,5.350,4.378,-0.037,0.010,-0.044,0.011,0.072,0.386,0.388,,329,1,9,0
2020-04-24,MUS,"mfe,fr,en",368,146,18,204,315,23,10,61,21,9,50,36107,21128,183296,35144,21090,127159,5,176,1,186,0.055,5.596,5.437,4.282,-0.035,-0.019,-0.040,0.010,0.071,0.369,0.375,,331,2,9,0
2020-04-25,MUS,"mfe,fr,en",323,90,19,214,285,30,4,47,28,4,46,119921,1540,66589,119449,1540,66413,4,134,2,183,-0.018,5.483,5.465,4.258,-0.040,-0.049,-0.045,0.020,0.072,0.013,0.013,,331,0,9,0
2020-04-26,MUS,"mfe,fr,en",392,97,16,279,356,28,11,65,24,11,62,123943,15805,100501,121764,15805,98798,4,117,1,270,-0.069,5.421,5.374,4.285,-0.013,-0.032,-0.048,0.001,0.075,0.113,0.115,,331,0,9,0
2020-04-27,MUS,"mfe,fr,en",325,115,20,190,293,26,14,59,24,9,58,120438,76775,163853,118552,12230,162377,2,127,1,195,-0.007,5.403,5.351,4.305,-0.011,0.034,-0.038,0.022,0.075,0.389,0.094,,332,1,9,0
2020-04-28,MUS,"mfe,fr,en",360,120,15,225,319,21,10,64,17,10,54,33877,44744,91597,25392,44744,78798,1,209,0,150,-0.033,5.427,5.387,4.269,-0.048,-0.047,-0.049,-0.017,0.075,0.569,0.638,,332,0,10,1
2020-04-29,MUS,"mfe,fr,en",355,112,21,222,309,24,10,58,21,10,51,77068,46596,121421,67762,46596,114736,0,167,2,186,0.027,5.541,5.442,4.269,-0.051,-0.030,-0.051,-0.035,0.079,0.377,0.407,,332,0,10,0
2020-04-30,MUS,"mfe,fr,en",376,135,25,216,330,26,11,68,25,9,63,60871,45785,224946,60829,34866,196093,2,157,1,216,-0.002,5.473,5.354,4.343,-0.052,-0.016,-0.039,0.009,0.072,0.429,0.364,,332,0,10,0
