datetime,iso,local_languages,info_tweets,info_tweets_T,info_tweets_RE,info_tweets_RT,info_tweets_local,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_fact_reliable_local,info_fact_unreliable_local,info_fact_unknown_local,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_exposure_fact_reliable_local,info_exposure_fact_unreliable_local,info_exposure_fact_unknown_local,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_V,info_vad_A,info_vad_D,info_big_5_O,info_big_5_C,info_big_5_E,info_big_5_A,info_big_5_N,info_risk_index,info_risk_index_local,eco_close_pct,epi_confirmed,epi_confirmed_new,epi_dead,epi_dead_new
2020-04-12,LSO,"en,st",134,24,9,101,110,2,0,13,1,0,6,1848,0,21570,924,0,17025,0,31,0,103,-0.076,5.362,5.322,4.411,-0.001,0.001,-0.023,0.008,0.068,0.000,0.000,,,,,
2020-04-13,LSO,"en,st",146,40,10,96,123,3,3,10,3,3,9,5929,1552,6215,5929,1552,6078,0,41,0,105,0.145,5.675,5.564,4.182,-0.054,-0.056,-0.034,0.006,0.062,0.207,0.207,,,,,
2020-04-14,LSO,"en,st",285,92,27,166,221,5,0,11,4,0,11,17042,0,74144,11588,0,74144,0,95,0,190,0.140,5.562,5.488,4.328,0.021,,-0.035,-0.001,0.066,0.000,0.000,,,,,
2020-04-15,LSO,"en,st",293,75,20,198,248,5,1,10,3,1,7,2164,442,10363,1028,442,969,0,96,0,197,0.138,5.663,5.504,4.257,,0.049,-0.044,-0.001,0.062,0.170,0.301,,,,,
2020-04-16,LSO,"en,st",128,38,7,83,102,3,0,13,2,0,9,4830,0,12064,4340,0,10577,0,50,0,78,0.190,5.635,5.496,4.298,-0.042,-0.009,-0.035,0.015,0.064,0.000,0.000,,,,,
2020-04-17,LSO,"en,st",145,42,12,91,118,7,1,4,7,1,3,6310,924,3430,6310,924,2956,1,62,0,82,0.160,5.586,5.488,4.325,-0.041,,-0.041,0.013,0.074,0.128,0.128,,,,,
2020-04-18,LSO,"en,st",149,30,20,99,128,3,0,34,2,0,29,5458,0,79490,4530,0,73662,0,40,0,109,0.020,5.605,5.520,4.319,,,-0.041,0.027,0.069,0.000,0.000,,,,,
2020-04-19,LSO,"en,st",113,26,9,78,92,4,1,7,3,1,4,1982,885,27457,1937,885,10557,0,59,0,54,-0.039,5.493,5.351,4.228,-0.013,,-0.036,0.023,0.067,0.309,0.314,,,,,
2020-04-20,LSO,"en,st",185,52,9,124,149,12,11,11,7,6,9,26427,9653,14079,6628,5868,13290,0,56,0,129,-0.045,5.538,5.483,4.241,,,-0.048,0.016,0.075,0.268,0.470,,,,,
2020-04-21,LSO,"en,st",163,53,6,104,130,3,5,12,2,3,7,2857,2897,40029,1732,1383,19874,0,70,0,93,0.128,5.477,5.376,4.221,,0.066,-0.047,0.013,0.069,0.503,0.444,,,,,
