datetime,info_tweets,info_fact_reliable,info_fact_unreliable,info_fact_unknown,info_exposure_fact_reliable,info_exposure_fact_unreliable,info_exposure_fact_unknown,info_risk_index,info_bot_verified,info_bot_unverified,info_human_verified,info_human_unverified,info_sentiment,info_vad_A,info_vad_D,info_vad_V,info_big_5_A,info_big_5_C,info_big_5_E,info_big_5_N,info_big_5_O,info_fact_science,info_fact_msm,info_fact_satire,info_fact_clickbait,info_fact_political,info_fact_fake,info_fact_conspiracy,info_fact_shadow,info_fact_other,epi_confirmed,epi_recovered,epi_dead,eco_close_pct
2020-04-15,697,36,6,62,42171,5844,262957,,39,263,8,387,0.00758,5.37482,4.28976,5.38963,-0.01254,-0.04683,-0.0026,0.04925,-0.01472,3,33,0,0,3,3,0,10,1,1741,473,33,
2020-04-16,618,30,26,65,100238,14948,188847,,9,262,34,313,-0.00751,5.41112,4.27766,5.47206,0.03327,-0.04913,0.00452,0.03911,-0.0407,2,28,0,3,9,9,0,16,6,1791,529,35,
2020-04-17,630,31,20,69,49845,9790,552583,,7,269,16,338,-0.02082,5.43116,4.28217,5.44037,,,,,,2,29,0,0,14,4,0,12,6,1814,600,36,
2020-04-18,594,22,22,80,61856,10180,269677,,22,230,8,334,0.02571,5.4249,4.20515,5.46163,-0.03492,-0.04745,-0.02386,0.05793,-0.04259,1,21,0,0,11,8,0,14,8,1832,615,39,
2020-04-19,591,33,13,67,68791,7670,128940,,6,253,7,325,0.02887,5.41247,4.27769,5.4565,-0.04422,-0.0471,-0.04231,0.06876,-0.04992,2,31,0,0,9,4,0,19,6,1871,709,47,
2020-04-20,659,22,29,89,45441,64782,798303,,28,240,5,386,0.01052,5.43084,4.23355,5.50996,-0.02793,-0.02809,-0.04337,0.07152,-0.01772,0,22,0,3,16,10,0,26,5,1881,771,47,
2020-04-21,663,41,17,72,34394,46255,975979,,14,228,22,399,-0.02229,5.38435,4.27309,5.42816,,,,,,1,40,0,1,5,9,0,14,4,1908,801,48,
2020-04-22,600,31,27,61,57358,23146,729975,,9,266,27,298,-0.01409,5.38916,4.24996,5.42966,-0.03435,-0.04588,-0.03979,0.07154,-0.03371,1,30,0,0,11,5,0,11,5,1950,869,48,
2020-04-23,630,40,13,72,83609,20993,955793,,8,276,29,317,0.00621,5.37682,4.28279,5.42385,-0.02643,-0.03718,-0.01506,0.04874,-0.05731,3,37,0,0,8,4,0,10,8,1981,883,50,
2020-04-24,633,31,6,66,46138,6972,781790,,12,216,26,379,0.0513,5.42099,4.25249,5.45308,0.03179,-0.04022,0.06839,-0.04401,0.04699,1,30,0,0,4,2,0,18,6,2009,982,51,
2020-04-25,577,28,12,87,76442,7606,552550,,10,194,12,361,-0.06647,5.4106,4.22515,5.47129,,,,,,0,28,1,0,8,1,0,28,6,2016,1034,54,
2020-04-26,565,20,12,75,64991,23539,283689,,16,226,2,321,-0.03459,5.37212,4.21505,5.46353,0.0103,-0.01707,0.02051,0.02283,0.00561,1,19,0,0,9,2,0,23,12,2030,1103,55,
2020-04-27,611,34,16,77,60063,37323,251706,,9,234,23,345,-0.00858,5.45522,4.23171,5.47811,,,,,,0,34,0,0,10,1,0,20,10,2039,1166,59,
2020-04-28,558,21,7,71,29893,22597,787773,,18,235,30,275,0.01235,5.40477,4.20464,5.46268,,,,,,0,21,0,0,6,1,0,15,3,2047,1232,63,
2020-04-29,655,27,17,96,52413,44822,870889,,11,269,28,347,-0.01229,5.38571,4.28634,5.43867,-0.00568,-0.03852,0.00362,0.0302,0.00841,2,25,0,0,10,6,0,27,5,2062,1288,67,
2020-04-30,648,40,17,92,61749,14699,733434,,52,263,7,326,0.04226,5.45078,4.28743,5.50553,,,,,,1,39,0,1,4,7,0,19,1,2076,1348,69,
2020-05-01,656,41,17,65,66045,10869,839690,,27,253,5,371,0.00523,5.43171,4.25129,5.46976,0.00224,-0.03058,0.02977,-0.02495,0.02046,5,36,0,0,10,6,0,10,6,2085,1421,75,
2020-05-02,651,33,9,78,94056,12327,165648,,23,277,8,343,-0.02108,5.43727,4.26488,5.45292,-0.02488,-0.04139,-0.02025,0.05654,-0.02708,2,31,0,0,1,4,0,22,6,2088,1463,77,
2020-05-03,649,38,9,68,98757,26740,129055,,15,231,25,378,-0.00477,5.42754,4.24155,5.4239,0.00207,-0.05901,0.00296,0.02875,0.00256,3,35,0,0,6,2,0,14,6,2096,1489,79,
2020-05-04,663,35,14,71,76799,13430,1132822,,65,264,1,333,0.06842,5.45765,4.26788,5.53714,0.0163,-0.01692,0.03677,0.03283,0.04021,1,34,0,0,8,6,0,20,2,2101,1522,80,
2020-05-05,584,34,16,56,61145,6953,475569,,11,240,23,309,-0.01294,5.457,4.26158,5.52434,0.03327,-0.04022,0.07035,-0.00183,0.04879,0,34,0,2,9,2,0,16,6,2112,1560,83,
2020-05-06,642,26,11,84,211848,20570,703003,,12,224,42,364,-0.01273,5.44482,4.27846,5.43031,-0.03706,-0.05365,-0.02386,0.07209,-0.04053,1,25,0,0,7,4,0,19,4,2119,1601,85,
2020-05-07,654,32,27,73,84058,42385,453455,,8,262,39,345,-0.05366,5.34629,4.24303,5.36442,-0.04875,-0.06939,-0.00975,0.07164,-0.07932,1,31,0,0,17,1,0,24,4,2125,1641,86,
2020-05-08,604,42,6,77,52365,2029,1042877,,29,263,2,310,0.03552,5.39038,4.26204,5.46633,0.00696,-0.04022,0.06839,-0.00316,0.04879,1,41,0,2,2,1,0,13,3,2161,1689,86,
2020-05-09,530,28,8,69,24350,20002,288234,,33,199,6,292,0.01231,5.39735,4.31392,5.43319,0.02509,-0.04853,0.03948,0.0003,-0.00199,3,25,0,0,5,1,0,23,1,2176,1726,87,
2020-05-10,529,29,17,62,43184,11763,478009,,9,197,6,317,0.01468,5.41978,4.28727,5.48302,-0.01673,-0.01887,0.00404,0.03767,-0.00664,1,28,0,1,7,5,0,17,7,2187,1764,90,
2020-05-11,633,27,11,73,69966,30661,499475,,15,301,14,303,0.08695,5.44302,4.24687,5.5068,0.01349,-0.04467,0.02581,0.00787,0.00404,0,27,0,2,7,1,0,15,4,2196,1784,91,
